c_dest,purpose,duration,tra_mode,geo,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 ,2022 ,2023 ,2024 
WORLD,PROF,N_GE4,AIR,PL,219619.0,256897.0,187720.0,219119.0,261842.0,342571.0,282311.0,367324.0,160277.0,177444.0,349468.0,421587.0,419297.0
WORLD,PROF,N_GE4,AIR,PT,148577.0,195394.0,162595.0,206357.0,169300.0,179645.0,241755.0,251824.0,54754.0,75663.0,191746.0,228798.0,210116.0
WORLD,PROF,N_GE4,BUS,EA20,2069877.0,1574172.0,1316689.0,1087518.0,1410203.0,1416881.0,1303953.0,1501174.0,297312.0,235033.0,765646.0,1214597.0,1443827.0
WORLD,PROF,N_GE4,BUS,EU27_2020,2586469.0,2083842.0,1658138.0,1412716.0,1751866.0,1789328.0,1719439.0,1854302.0,441962.0,500492.0,1056176.0,1470043.0,1802219.0
WORLD,PROF,N_GE4,BUS,LT,6897.0,7577.0,19338.0,18169.0,29852.0,20997.0,19298.0,29591.0,10110.0,14126.0,7693.0,10703.0,16294.0
WORLD,PROF,N_GE4,BUS,PL,242488.0,283303.0,104994.0,119533.0,130296.0,89590.0,146987.0,86392.0,53637.0,64960.0,72327.0,67329.0,169955.0
WORLD,PROF,N_GE4,BUS,RO,170634.0,114530.0,117452.0,129605.0,110617.0,131338.0,108915.0,135653.0,31169.0,74906.0,113912.0,89934.0,88012.0
WORLD,PROF,N_GE4,LAND,AT,450986.0,431609.0,543396.0,573515.0,525827.0,456724.0,448544.0,497685.0,296947.0,392611.0,577395.0,742488.0,668847.0
WORLD,PROF,N_GE4,LAND,BE,573682.0,141883.0,158564.0,151100.0,123163.0,123959.0,171014.0,190648.0,59493.0,125181.0,179481.0,146105.0,207148.0
WORLD,PROF,N_GE4,LAND,DE,7181119.0,6840073.0,8098139.0,7294931.0,7821525.0,6772505.0,7580061.0,7347882.0,3611504.0,6195630.0,6486425.0,8257676.0,6879790.0
WORLD,PROF,N_GE4,LAND,EA20,20387226.0,17459012.0,18075523.0,15026177.0,16325021.0,15863153.0,16987730.0,16582548.0,9920429.0,13804241.0,15113174.0,15958610.0,15724221.0
WORLD,PROF,N_GE4,LAND,EE,28356.0,44294.0,61413.0,69700.0,94563.0,59354.0,43387.0,50887.0,47578.0,43683.0,42076.0,65047.0,51912.0
WORLD,PROF,N_GE4,LAND,EL,72427.0,59757.0,81373.0,48504.0,71978.0,36490.0,21812.0,42229.0,19653.0,27293.0,28643.0,16577.0,22390.0
WORLD,PROF,N_GE4,LAND,ES,3784504.0,2734706.0,1984968.0,964650.0,1259060.0,1046152.0,1169346.0,1034585.0,589492.0,842444.0,932328.0,1052841.0,1194991.0
WORLD,PROF,N_GE4,LAND,EU27_2020,24001925.0,20472170.0,20093248.0,17135593.0,18536742.0,18953456.0,19970311.0,19446002.0,12067610.0,16370049.0,18501903.0,19329564.0,18638894.0
WORLD,PROF,N_GE4,LAND,FI,369118.0,277623.0,331028.0,275672.0,431775.0,349246.0,409605.0,500019.0,472278.0,390199.0,512327.0,499114.0,452001.0
WORLD,PROF,N_GE4,LAND,FR,5646125.0,5164489.0,4746907.0,3453908.0,3835995.0,5101757.0,4673738.0,4611754.0,3677206.0,4275851.0,4499611.0,3402661.0,4578707.0
WORLD,PROF,N_GE4,LAND,HR,300861.0,313976.0,319653.0,213072.0,191182.0,265861.0,246896.0,161137.0,64153.0,105120.0,145275.0,167876.0,87524.0
WORLD,PROF,N_GE4,LAND,HU,195196.0,47803.0,67807.0,39577.0,66635.0,56146.0,41184.0,57878.0,69026.0,102058.0,68811.0,102611.0,92430.0
WORLD,PROF,N_GE4,LAND,IT,933349.0,377721.0,905909.0,1163227.0,872474.0,799747.0,1109485.0,966876.0,501722.0,775053.0,751773.0,632408.0,491637.0
WORLD,PROF,N_GE4,LAND,LT,101429.0,101747.0,113542.0,90927.0,99658.0,142411.0,119209.0,117951.0,55540.0,54473.0,63787.0,52126.0,84264.0
WORLD,PROF,N_GE4,LAND,LU,31951.0,25402.0,30687.0,24430.0,11262.0,39509.0,36939.0,37179.0,43801.0,39164.0,41881.0,61942.0,62905.0
WORLD,PROF,N_GE4,LAND,NL,191835.0,182149.0,142487.0,128390.0,239917.0,273284.0,329190.0,277111.0,221867.0,150150.0,299964.0,279561.0,411317.0
WORLD,PROF,N_GE4,LAND,PL,2132723.0,1454174.0,606042.0,572365.0,599280.0,696021.0,791148.0,722498.0,569322.0,724786.0,885155.0,813843.0,945897.0
WORLD,PROF,N_GE4,LAND,PT,212021.0,343961.0,200750.0,305819.0,263415.0,188150.0,277718.0,332731.0,175400.0,171695.0,210557.0,254295.0,247201.0
WORLD,PROF,N_GE4,LAND,RO,376083.0,407552.0,419246.0,511335.0,380878.0,474460.0,479465.0,516719.0,187978.0,303863.0,343115.0,340036.0,341481.0
WORLD,PROF,N_GE4,LAND_OTH,EA20,669185.0,526984.0,409560.0,417088.0,336615.0,458244.0,921092.0,497405.0,391503.0,423608.0,636680.0,320125.0,173921.0
WORLD,PROF,N_GE4,LAND_OTH,EU27_2020,785241.0,597720.0,464473.0,464738.0,405802.0,796651.0,1062153.0,657871.0,416710.0,543376.0,721787.0,425837.0,188432.0
WORLD,PROF,N_GE4,RAIL,AT,104700.0,89415.0,131489.0,150459.0,163414.0,111055.0,79658.0,132528.0,57092.0,77802.0,175223.0,177215.0,180792.0
WORLD,PROF,N_GE4,RAIL,DE,1290572.0,1172446.0,2435915.0,1528492.0,1952453.0,1224330.0,1976520.0,1544264.0,704843.0,1155558.0,2086279.0,2937819.0,2466047.0
WORLD,PROF,N_GE4,RAIL,EA20,4437789.0,3776001.0,4692349.0,3452049.0,3695082.0,3601161.0,4180126.0,3896027.0,2292419.0,2879457.0,4575770.0,5360083.0,5026343.0
WORLD,PROF,N_GE4,RAIL,ES,407718.0,339612.0,154999.0,120805.0,146049.0,228283.0,175358.0,137199.0,61417.0,80545.0,165961.0,218870.0,200773.0
WORLD,PROF,N_GE4,RAIL,EU27_2020,5013788.0,4309473.0,5079053.0,3889208.0,4003216.0,4029401.0,4543999.0,4399979.0,2502440.0,3140982.0,5150120.0,5943692.0,5560494.0
WORLD,PROF,N_GE4,RAIL,FR,2175069.0,1869542.0,1585704.0,1041986.0,1162206.0,1662948.0,1396000.0,1593868.0,1222115.0,1297590.0,1692287.0,1546293.0,1724976.0
WORLD,PROF,N_GE4,RAIL,RO,132405.0,159633.0,134691.0,154247.0,87963.0,116380.0,103442.0,108639.0,30053.0,60183.0,59785.0,80173.0,61597.0
WORLD,PROF,N_GE4,RDMV_PAS_X_BUS,AT,279816.0,259478.0,333360.0,335598.0,252132.0,259216.0,252445.0,237746.0,202752.0,251807.0,331352.0,485327.0,407034.0
WORLD,PROF,N_GE4,RDMV_PAS_X_BUS,BE,463157.0,105780.0,99443.0,68971.0,58046.0,77817.0,82673.0,92120.0,35606.0,103278.0,104799.0,64228.0,110139.0
WORLD,PROF,N_GE4,RDMV_PAS_X_BUS,DE,4364506.0,4699138.0,5145834.0,5427542.0,5039584.0,4614050.0,4569335.0,4808574.0,2631003.0,4851135.0,3798259.0,4611996.0,3754689.0
WORLD,PROF,N_GE4,RDMV_PAS_X_BUS,EA20,13210375.0,11581855.0,11656925.0,10069522.0,10883121.0,10386868.0,10582559.0,10687942.0,6939195.0,10266143.0,9135077.0,9063805.0,9080130.0
WORLD,PROF,N_GE4,RDMV_PAS_X_BUS,EE,17286.0,33170.0,40352.0,46671.0,70899.0,49824.0,37170.0,41173.0,35939.0,29457.0,41466.0,42734.0,38164.0
WORLD,PROF,N_GE4,RDMV_PAS_X_BUS,EL,66414.0,49169.0,71485.0,35364.0,65013.0,31028.0,15619.0,28463.0,17842.0,24005.0,26386.0,15744.0,17277.0
WORLD,PROF,N_GE4,RDMV_PAS_X_BUS,ES,2958345.0,2056359.0,1615025.0,756387.0,1058290.0,756875.0,901813.0,811507.0,520951.0,736971.0,675994.0,725479.0,872535.0
WORLD,PROF,N_GE4,RDMV_PAS_X_BUS,EU27_2020,15616426.0,13481135.0,12891584.0,11368930.0,12375857.0,12338075.0,12644719.0,12533851.0,8706499.0,12185199.0,11573819.0,11489993.0,11087749.0
WORLD,PROF,N_GE4,RDMV_PAS_X_BUS,FI,245513.0,202271.0,254993.0,209260.0,368023.0,270698.0,272334.0,318516.0,345457.0,263025.0,420455.0,380890.0,318677.0
WORLD,PROF,N_GE4,RDMV_PAS_X_BUS,FR,3206206.0,2947424.0,2878282.0,2158313.0,2461057.0,3066106.0,2875809.0,2685074.0,2301906.0,2911847.0,2602980.0,1737685.0,2517116.0
WORLD,PROF,N_GE4,RDMV_PAS_X_BUS,HR,230627.0,188797.0,206162.0,144874.0,155790.0,215644.0,171478.0,148013.0,60417.0,100096.0,121967.0,97242.0,63202.0
WORLD,PROF,N_GE4,RDMV_PAS_X_BUS,HU,122823.0,39970.0,62386.0,35937.0,63659.0,50920.0,36931.0,51948.0,69026.0,99955.0,65977.0,99302.0,87995.0
WORLD,PROF,N_GE4,RDMV_PAS_X_BUS,IT,572459.0,270177.0,398821.0,306605.0,532320.0,362243.0,518731.0,567335.0,323357.0,494994.0,359797.0,188425.0,222020.0
WORLD,PROF,N_GE4,RDMV_PAS_X_BUS,LT,81454.0,77606.0,56920.0,42485.0,51516.0,103336.0,85820.0,85318.0,42594.0,34868.0,52707.0,40900.0,62540.0
WORLD,PROF,N_GE4,RDMV_PAS_X_BUS,NL,127017.0,127054.0,103840.0,85515.0,171366.0,230862.0,258959.0,230321.0,169774.0,100560.0,162058.0,150833.0,235208.0
WORLD,PROF,N_GE4,RDMV_PAS_X_BUS,PL,1642980.0,1014839.0,452489.0,397819.0,415135.0,550534.0,578256.0,543859.0,476358.0,618291.0,746980.0,675249.0,742985.0
WORLD,PROF,N_GE4,RDMV_PAS_X_BUS,PT,171430.0,227130.0,150462.0,228183.0,203828.0,149325.0,233116.0,260151.0,152543.0,156831.0,173460.0,203229.0,191421.0
WORLD,PROF,N_GE4,RDMV_PAS_X_BUS,RO,61663.0,133388.0,167103.0,225685.0,179346.0,226742.0,259460.0,269926.0,125913.0,166704.0,169418.0,167337.0,191873.0
WORLD,PROF,N_GE4,TOTAL,AT,847919.0,834973.0,1055658.0,958322.0,997874.0,778895.0,740047.0,869276.0,443791.0,554456.0,857726.0,1117885.0,1062542.0
WORLD,PROF,N_GE4,TOTAL,BE,1131890.0,444665.0,388603.0,382812.0,491025.0,396927.0,542387.0,516023.0,161033.0,245906.0,464589.0,445194.0,498282.0
WORLD,PROF,N_GE4,TOTAL,CY,114508.0,116507.0,118708.0,101473.0,121235.0,133082.0,126122.0,140667.0,45839.0,58474.0,81473.0,131353.0,115021.0
WORLD,PROF,N_GE4,TOTAL,CZ,297111.0,319335.0,284729.0,250002.0,243486.0,342279.0,315819.0,312425.0,110222.0,107007.0,185051.0,147097.0,183101.0
WORLD,PROF,N_GE4,TOTAL,DE,11457330.0,10896023.0,11508951.0,10056764.0,11860108.0,10962349.0,11329862.0,10717530.0,4501472.0,7077214.0,8522349.0,10146563.0,9694585.0
WORLD,PROF,N_GE4,TOTAL,EA20,31761181.0,27688554.0,27790808.0,23093736.0,26374213.0,26057509.0,27947328.0,27445697.0,13153961.0,17296393.0,22313800.0,23768317.0,25174278.0
WORLD,PROF,N_GE4,TOTAL,EE,85197.0,126821.0,187543.0,204284.0,208736.0,163175.0,168249.0,174727.0,98510.0,95620.0,107655.0,158961.0,180123.0
WORLD,PROF,N_GE4,TOTAL,EL,132490.0,172967.0,163566.0,137365.0,183724.0,137117.0,92736.0,199592.0,69766.0,62989.0,134724.0,97068.0,87470.0
WORLD,PROF,N_GE4,TOTAL,ES,5699652.0,4283284.0,3368871.0,1694499.0,2313876.0,1994865.0,2204645.0,1955173.0,893435.0,1284738.0,1646567.0,2082811.0,2285077.0
WORLD,PROF,N_GE4,TOTAL,EU27_2020,36774082.0,31883924.0,30940948.0,26383435.0,29685798.0,31415888.0,33224544.0,32690951.0,15770925.0,20624826.0,27464172.0,29110832.0,30042576.0
WORLD,PROF,N_GE4,TOTAL,FI,1004643.0,760369.0,784206.0,867918.0,1049309.0,905445.0,1080769.0,1594327.0,693266.0,531327.0,1121427.0,979425.0,892078.0
WORLD,PROF,N_GE4,TOTAL,FR,6914003.0,6588283.0,6119461.0,4474388.0,4902542.0,6374051.0,6095688.0,6041048.0,4353764.0,4943203.0,5710365.0,4494843.0,6312222.0
WORLD,PROF,N_GE4,TOTAL,HR,398937.0,456852.0,440192.0,310797.0,228490.0,368025.0,361374.0,255962.0,72445.0,135042.0,192849.0,236770.0,143499.0
WORLD,PROF,N_GE4,TOTAL,HU,306487.0,146673.0,162851.0,171385.0,206480.0,168437.0,121387.0,184567.0,105952.0,176488.0,308728.0,347570.0,458488.0
WORLD,PROF,N_GE4,TOTAL,IE,234702.0,215648.0,312953.0,245187.0,383331.0,292325.0,298149.0,376635.0,141418.0,73755.0,226504.0,322695.0,321837.0
WORLD,PROF,N_GE4,TOTAL,IT,2039949.0,906903.0,1738675.0,1848877.0,1739915.0,1665302.0,2570841.0,2167669.0,707936.0,1197172.0,1221855.0,1231986.0,1032093.0
WORLD,PROF,N_GE4,TOTAL,LT,193863.0,196617.0,207970.0,218870.0,232481.0,254082.0,272054.0,271963.0,115517.0,141192.0,310775.0,341583.0,406519.0
WORLD,PROF,N_GE4,TOTAL,LU,74616.0,73413.0,79409.0,63790.0,42394.0,124409.0,107462.0,142165.0,81682.0,71470.0,124069.0,167599.0,169422.0
WORLD,PROF,N_GE4,TOTAL,LV,180748.0,160856.0,80757.0,57034.0,85528.0,88310.0,81413.0,106756.0,32508.0,62689.0,65901.0,125587.0,115059.0
WORLD,PROF,N_GE4,TOTAL,MT,31671.0,35304.0,37916.0,41159.0,21695.0,44892.0,50654.0,47057.0,27267.0,28544.0,32707.0,54834.0,50771.0
WORLD,PROF,N_GE4,TOTAL,NL,450682.0,479549.0,493696.0,499520.0,583858.0,769571.0,753286.0,779196.0,417704.0,281400.0,727080.0,811717.0,979635.0
WORLD,PROF,N_GE4,TOTAL,PL,2360880.0,1713572.0,803428.0,818706.0,873561.0,1049251.0,1092169.0,1122976.0,742737.0,915503.0,1245485.0,1267386.0,1376771.0
WORLD,PROF,N_GE4,TOTAL,PT,361719.0,539945.0,363789.0,520537.0,432832.0,371242.0,522234.0,585302.0,230577.0,247358.0,403071.0,484035.0,457738.0
WORLD,PROF,N_GE4,TOTAL,RO,376714.0,415418.0,429891.0,523356.0,391096.0,488234.0,484268.0,522378.0,188610.0,314175.0,348575.0,340251.0,341481.0
WORLD,PROF,N_GE4,TOTAL,SI,142532.0,107436.0,105117.0,134051.0,167378.0,125695.0,167019.0,143461.0,40503.0,122300.0,167335.0,160934.0,152866.0
WORLD,PROF,N_GE4,WW,EA20,393644.0,323791.0,576679.0,192843.0,295994.0,179497.0,438649.0,439243.0,225486.0,276750.0,368559.0,300828.0,221200.0
WORLD,PROF,N_GE4,WW,EU27_2020,418790.0,333803.0,644610.0,240931.0,317619.0,276312.0,488170.0,522302.0,284567.0,361300.0,394257.0,348081.0,259576.0
WORLD,PROF,N_GE4,WW,LT,8290.0,7916.0,14745.0,19567.0,20088.0,20701.0,18446.0,15525.0,13234.0,12869.0,25310.0,31249.0,12417.0
WORLD,TOTAL,N1-3,AIR,AT,1263470.0,1349203.0,1286445.0,1191127.0,1267680.0,1160095.0,1110090.0,1313900.0,321969.0,507374.0,981842.0,1493883.0,1529100.0
WORLD,TOTAL,N1-3,AIR,BE,605892.0,685463.0,696911.0,679934.0,958472.0,1138891.0,1025213.0,1158402.0,367942.0,355390.0,832516.0,963484.0,849620.0
WORLD,TOTAL,N1-3,AIR,CY,261576.0,244923.0,220049.0,242098.0,300305.0,376200.0,370011.0,455818.0,128790.0,102373.0,345092.0,453856.0,457702.0
WORLD,TOTAL,N1-3,AIR,DE,11763100.0,10451445.0,9085291.0,10054450.0,11779390.0,11070862.0,10598301.0,9817778.0,2722250.0,1898997.0,5717354.0,6274123.0,7198573.0
WORLD,TOTAL,N1-3,AIR,DK,1703050.0,1566846.0,1524382.0,1945523.0,1630911.0,1632482.0,1823571.0,2031450.0,258512.0,437394.0,877608.0,864370.0,1463744.0
WORLD,TOTAL,N1-3,AIR,EA20,35052767.0,31423752.0,30174718.0,31078808.0,33436079.0,38507142.0,40399323.0,39125795.0,13021049.0,12162746.0,28489035.0,34063030.0,37684791.0
WORLD,TOTAL,N1-3,AIR,EE,138678.0,123188.0,151877.0,117064.0,172879.0,167466.0,303877.0,215970.0,37662.0,55486.0,155047.0,239885.0,212558.0
WORLD,TOTAL,N1-3,AIR,EL,147268.0,149885.0,146148.0,224985.0,150011.0,209099.0,197480.0,208582.0,86412.0,117864.0,226676.0,202326.0,326638.0
WORLD,TOTAL,N1-3,AIR,ES,5404735.0,4780282.0,4392696.0,4615296.0,5182219.0,5398376.0,6841162.0,7435470.0,1810453.0,2768598.0,5513525.0,6808795.0,7826545.0
WORLD,TOTAL,N1-3,AIR,EU27_2020,40970030.0,36849202.0,35435927.0,36846606.0,38776414.0,47539302.0,48858164.0,47483241.0,15165544.0,14590325.0,34687607.0,40821013.0,46181529.0
WORLD,TOTAL,N1-3,AIR,FI,2191714.0,1917968.0,1946514.0,1939812.0,2053680.0,2364764.0,2304870.0,1541918.0,324237.0,249095.0,630374.0,1278305.0,1267122.0
WORLD,TOTAL,N1-3,AIR,FR,4642764.0,4844866.0,4720827.0,4706076.0,4186971.0,6677690.0,6527792.0,6055980.0,4271396.0,3667102.0,6970444.0,7274089.0,8073266.0
WORLD,TOTAL,N1-3,AIR,HR,169993.0,168945.0,223464.0,166910.0,82556.0,91399.0,149879.0,135954.0,27299.0,33908.0,99328.0,165935.0,192701.0
WORLD,TOTAL,N1-3,AIR,HU,178448.0,179272.0,201343.0,280821.0,288887.0,427385.0,416524.0,479293.0,146906.0,88494.0,383003.0,444552.0,530408.0
WORLD,TOTAL,N1-3,AIR,IE,1408161.0,1562959.0,1565399.0,1757624.0,1712672.0,2063269.0,2268674.0,2183307.0,679234.0,340341.0,1822403.0,2622320.0,3300549.0
WORLD,TOTAL,N1-3,AIR,IT,4926785.0,3285229.0,3458743.0,2930475.0,2896254.0,4057764.0,4768945.0,4358556.0,998332.0,852878.0,2289868.0,2589040.0,2596646.0
WORLD,TOTAL,N1-3,AIR,LT,110542.0,94445.0,90798.0,102685.0,126822.0,156422.0,195890.0,245795.0,69600.0,102388.0,140302.0,203074.0,276052.0
WORLD,TOTAL,N1-3,AIR,LU,170026.0,156944.0,199351.0,193987.0,182951.0,311369.0,377645.0,362046.0,99368.0,84815.0,221191.0,284282.0,299176.0
WORLD,TOTAL,N1-3,AIR,LV,131301.0,121054.0,135324.0,124779.0,110781.0,124166.0,146605.0,165560.0,54634.0,65920.0,151211.0,211172.0,272885.0
WORLD,TOTAL,N1-3,AIR,MT,69591.0,75919.0,78001.0,85859.0,90671.0,149384.0,168788.0,192052.0,73587.0,73829.0,126082.0,203731.0,206269.0
WORLD,TOTAL,N1-3,AIR,NL,1147124.0,1067075.0,1201338.0,1306091.0,1450598.0,1995889.0,2030527.0,2018223.0,604144.0,585866.0,1436209.0,1621188.0,1590590.0
WORLD,TOTAL,N1-3,AIR,PL,840399.0,527798.0,456555.0,589098.0,659983.0,824752.0,837066.0,956229.0,430043.0,483706.0,957364.0,1164620.0,1371792.0
WORLD,TOTAL,N1-3,AIR,PT,354200.0,259734.0,400307.0,503465.0,537106.0,608608.0,640980.0,810433.0,269488.0,218610.0,639554.0,845477.0,786021.0
WORLD,TOTAL,N1-3,BUS,AT,728274.0,649508.0,702178.0,699996.0,790210.0,749959.0,791700.0,831685.0,204748.0,217549.0,674579.0,746478.0,840284.0
WORLD,TOTAL,N1-3,BUS,BE,207948.0,173632.0,206990.0,239612.0,261162.0,155000.0,237122.0,240756.0,69618.0,110708.0,353302.0,286411.0,307478.0
WORLD,TOTAL,N1-3,BUS,BG,566792.0,435057.0,462193.0,301610.0,394445.0,507291.0,495235.0,489314.0,184718.0,184327.0,293987.0,315420.0,400552.0
WORLD,TOTAL,N1-3,BUS,CZ,1958889.0,2071281.0,1503433.0,1633156.0,1323974.0,1637584.0,1235328.0,1230230.0,617043.0,784119.0,1009073.0,655093.0,896603.0
WORLD,TOTAL,N1-3,BUS,DE,4597952.0,5425695.0,5209053.0,7027736.0,7905834.0,6108459.0,6260033.0,4998701.0,1420018.0,2468635.0,2166288.0,3038510.0,3007819.0
WORLD,TOTAL,N1-3,BUS,DK,998816.0,1002465.0,1076184.0,1010042.0,1341095.0,995714.0,451193.0,1392780.0,535530.0,398534.0,544250.0,564305.0,804239.0
WORLD,TOTAL,N1-3,BUS,EA20,18632227.0,18727412.0,19238535.0,22644741.0,23047705.0,23643653.0,23169022.0,22802925.0,8662431.0,10837020.0,16795147.0,17299528.0,18587071.0
WORLD,TOTAL,N1-3,BUS,EE,454333.0,339966.0,591463.0,460392.0,495749.0,564708.0,781635.0,621719.0,175836.0,213083.0,299341.0,413644.0,488888.0
WORLD,TOTAL,N1-3,BUS,EL,280119.0,160376.0,229543.0,210041.0,179466.0,188884.0,215857.0,201399.0,67246.0,56484.0,166704.0,119613.0,133126.0
WORLD,TOTAL,N1-3,BUS,ES,3300806.0,3467915.0,3250417.0,4984322.0,5017520.0,5729442.0,5648961.0,5756384.0,2293151.0,3458498.0,4761619.0,4244765.0,5257667.0
WORLD,TOTAL,N1-3,BUS,EU27_2020,33965346.0,31457164.0,32749724.0,35658681.0,36091822.0,36188757.0,34352121.0,34581576.0,14907931.0,17401304.0,26173723.0,26622286.0,28137598.0
WORLD,TOTAL,N1-3,BUS,FI,1294758.0,1418174.0,1443999.0,1933436.0,1907096.0,2167343.0,1602864.0,1873716.0,634225.0,729831.0,1075769.0,1103458.0,1444440.0
WORLD,TOTAL,N1-3,BUS,FR,1903087.0,1790824.0,1806997.0,1722970.0,1804971.0,2868327.0,2734727.0,2843250.0,2231733.0,1761709.0,3303539.0,3288901.0,3094132.0
WORLD,TOTAL,N1-3,BUS,HR,845905.0,992963.0,901838.0,698598.0,484601.0,485365.0,449032.0,537208.0,120903.0,113961.0,259717.0,349748.0,338238.0
WORLD,TOTAL,N1-3,BUS,HU,1842721.0,1453736.0,1644793.0,1361804.0,1193283.0,1089544.0,1072797.0,980504.0,382050.0,378564.0,517250.0,506835.0,508700.0
WORLD,TOTAL,N1-3,BUS,IT,1636307.0,1354937.0,1429527.0,1642017.0,1200717.0,1606117.0,1343335.0,1711408.0,325524.0,382244.0,713168.0,585197.0,425521.0
WORLD,TOTAL,N1-3,BUS,LT,299300.0,249492.0,350701.0,334479.0,331624.0,335910.0,428735.0,411960.0,184215.0,263013.0,407565.0,411425.0,427799.0
WORLD,TOTAL,N1-3,BUS,LU,27300.0,32596.0,32285.0,28733.0,23671.0,27604.0,27065.0,32330.0,13350.0,11015.0,32387.0,43998.0,47216.0
WORLD,TOTAL,N1-3,BUS,LV,720122.0,568558.0,552378.0,469274.0,503322.0,439606.0,312248.0,355903.0,102939.0,139959.0,259550.0,282711.0,337895.0
WORLD,TOTAL,N1-3,BUS,NL,554171.0,670482.0,654772.0,477132.0,488671.0,534615.0,536681.0,583609.0,258241.0,256995.0,350282.0,423482.0,450487.0
WORLD,TOTAL,N1-3,BUS,PL,3788037.0,3368524.0,4438796.0,4528417.0,4347112.0,4570322.0,4543616.0,4356934.0,2156481.0,2649559.0,3143842.0,3161725.0,3136459.0
WORLD,TOTAL,N1-3,BUS,PT,746860.0,553580.0,641918.0,550729.0,479696.0,523154.0,576461.0,547284.0,192173.0,243873.0,431512.0,653000.0,664858.0
WORLD,TOTAL,N1-3,BUS,RO,4408271.0,2664472.0,2675364.0,2231376.0,2438621.0,2492632.0,2274410.0,2076022.0,1012723.0,1378005.0,2081489.0,2221495.0,1759549.0
WORLD,TOTAL,N1-3,BUS,SI,161827.0,185971.0,173100.0,153512.0,155782.0,180375.0,190502.0,192466.0,58957.0,101554.0,170256.0,332388.0,268522.0
WORLD,TOTAL,N1-3,BUS,SK,539751.0,369413.0,701173.0,673613.0,647999.0,611174.0,522470.0,585748.0,255484.0,272153.0,442050.0,427231.0,382125.0
WORLD,TOTAL,N1-3,LAND,AT,10404548.0,11009564.0,11324802.0,10837854.0,11703739.0,11517103.0,11980586.0,12766593.0,8567304.0,9844010.0,15781109.0,15640803.0,15623164.0
WORLD,TOTAL,N1-3,LAND,BE,4097650.0,4280036.0,4183087.0,5285786.0,5379350.0,5350800.0,6020539.0,6486061.0,3670428.0,5327038.0,6680855.0,7299792.0,6837767.0
WORLD,TOTAL,N1-3,LAND,BG,2138216.0,2149424.0,2173427.0,1641426.0,1823626.0,3007134.0,2707002.0,2646163.0,1308734.0,1765922.0,2224920.0,2428785.0,2825826.0
WORLD,TOTAL,N1-3,LAND,CY,1103117.0,909839.0,986789.0,1103900.0,1128502.0,1175349.0,1340957.0,1384022.0,1454833.0,1595080.0,1373963.0,1279502.0,1305141.0
WORLD,TOTAL,N1-3,LAND,CZ,20678616.0,19528263.0,20552514.0,18207737.0,20059597.0,22362089.0,21104514.0,20694092.0,13648725.0,15368420.0,19317084.0,15258482.0,16490145.0
WORLD,TOTAL,N1-3,LAND,DE,122700519.0,121917192.0,112812343.0,122203763.0,122477241.0,113089712.0,121541609.0,122084492.0,77327322.0,92058640.0,97494192.0,112333607.0,125016450.0
WORLD,TOTAL,N1-3,LAND,DK,19095468.0,21729718.0,21934602.0,22414678.0,19787681.0,16018764.0,8284889.0,15231096.0,12517582.0,9848700.0,9999089.0,9820777.0,13550271.0
WORLD,TOTAL,N1-3,LAND,EA20,456693177.0,441846807.0,435070000.0,435778650.0,446242909.0,460260475.0,475401861.0,474426734.0,300508090.0,385965422.0,437774762.0,467344306.0,483106757.0
WORLD,TOTAL,N1-3,LAND,EE,1685227.0,1776087.0,2572298.0,2631670.0,3266208.0,3236712.0,4513927.0,3525075.0,1980984.0,2014956.0,2569574.0,3132325.0,3365939.0
WORLD,TOTAL,N1-3,LAND,EL,2564165.0,1336204.0,1475345.0,1424232.0,1263981.0,1334517.0,1401069.0,1225479.0,1109117.0,1122671.0,1378778.0,1388052.0,1330235.0
WORLD,TOTAL,N1-3,LAND,ES,88037237.0,85916480.0,83750302.0,91561255.0,96520470.0,102469135.0,101950330.0,99800664.0,52289965.0,75513933.0,87809402.0,90836413.0,91577472.0
WORLD,TOTAL,N1-3,LAND,EU27_2020,572978451.0,556367277.0,548866054.0,549389735.0,564097190.0,581214924.0,586874376.0,594779919.0,401724085.0,495496770.0,567299306.0,598849446.0,618615867.0
WORLD,TOTAL,N1-3,LAND,FI,24791386.0,24550396.0,23056624.0,23296239.0,23757765.0,24262454.0,22898888.0,23168330.0,16119915.0,20822692.0,19490733.0,17637989.0,19443652.0
WORLD,TOTAL,N1-3,LAND,FR,116125625.0,114439546.0,114961643.0,100553319.0,99051537.0,116563468.0,114899083.0,115501245.0,86007850.0,112339574.0,126084250.0,135445023.0,133612714.0
WORLD,TOTAL,N1-3,LAND,HR,4862516.0,4862062.0,4663249.0,3230510.0,2392543.0,2351253.0,2583445.0,3148031.0,1499132.0,1928213.0,2191127.0,2846099.0,3184028.0
WORLD,TOTAL,N1-3,LAND,HU,12266741.0,10381358.0,11424143.0,11886181.0,11915565.0,12141869.0,12089303.0,12260167.0,6681559.0,7358665.0,10075309.0,10106125.0,10025108.0
WORLD,TOTAL,N1-3,LAND,IE,5596534.0,5597917.0,5952752.0,6056009.0,6369049.0,6739534.0,7745907.0,8218992.0,4886580.0,3752784.0,9576680.0,9124200.0,12748840.0
