c_resid,nace_r2,month,geo,2020 ,2021 ,2022 ,2023 ,2024 
TOTAL,I551-I553,M07,ES2,1607783.0,2557070.0,3083924.0,3119364.0,3090502.0
TOTAL,I551-I553,M07,ES21,542892.0,873652.0,1247309.0,1247269.0,1255770.0
TOTAL,I551-I553,M07,ES22,306531.0,429361.0,492160.0,537590.0,537503.0
TOTAL,I551-I553,M07,ES23,120146.0,208917.0,229040.0,232787.0,221659.0
TOTAL,I551-I553,M07,ES24,638215.0,1045139.0,1115416.0,1101717.0,1075571.0
TOTAL,I551-I553,M07,ES3,682938.0,1434903.0,2420153.0,2728412.0,2879688.0
TOTAL,I551-I553,M07,ES30,682938.0,1434903.0,2420153.0,2728412.0,2879688.0
TOTAL,I551-I553,M07,ES4,1455441.0,2074286.0,2474172.0,2498339.0,2609993.0
TOTAL,I551-I553,M07,ES41,840715.0,1191381.0,1442757.0,1486488.0,1549861.0
TOTAL,I551-I553,M07,ES42,371418.0,540376.0,644891.0,630448.0,640056.0
TOTAL,I551-I553,M07,ES43,243309.0,342529.0,386524.0,381404.0,420076.0
TOTAL,I551-I553,M07,ES5,9461144.0,20399983.0,33268644.0,33149817.0,33816819.0
TOTAL,I551-I553,M07,ES51,4543598.0,8082297.0,13852216.0,13708493.0,14047728.0
TOTAL,I551-I553,M07,ES52,2676927.0,5500071.0,6996815.0,6922267.0,6868169.0
TOTAL,I551-I553,M07,ES53,2240619.0,6817615.0,12419613.0,12519058.0,12900921.0
TOTAL,I551-I553,M07,ES6,4164811.0,8038257.0,9797759.0,9966721.0,9967262.0
TOTAL,I551-I553,M07,ES61,3824363.0,7427734.0,9085188.0,9256266.0,9240207.0
TOTAL,I551-I553,M07,ES62,329064.0,590099.0,686985.0,683498.0,704028.0
TOTAL,I551-I553,M07,ES63,6751.0,11929.0,16000.0,15121.0,12964.0
TOTAL,I551-I553,M07,ES64,4633.0,8495.0,9587.0,11837.0,10063.0
TOTAL,I551-I553,M07,ES7,1611317.0,4003089.0,8498927.0,8521062.0,8676467.0
TOTAL,I551-I553,M07,ES70,1611317.0,4003089.0,8498927.0,8521062.0,8676467.0
TOTAL,I551-I553,M07,FI,2574632.0,3370119.0,3281704.0,3225829.0,3197518.0
TOTAL,I551-I553,M07,FI1,2511442.0,3278515.0,3145193.0,3095128.0,3069149.0
TOTAL,I551-I553,M07,FI19,659517.0,858059.0,780654.0,749638.0,741047.0
TOTAL,I551-I553,M07,FI1B,342895.0,568440.0,760470.0,746845.0,796528.0
TOTAL,I551-I553,M07,FI1C,453924.0,597588.0,565999.0,555447.0,526833.0
TOTAL,I551-I553,M07,FI1D,1055106.0,1254428.0,1038070.0,1043198.0,1004741.0
TOTAL,I551-I553,M07,FI2,63190.0,91604.0,136511.0,130701.0,128369.0
TOTAL,I551-I553,M07,FI20,63190.0,91604.0,136511.0,130701.0,128369.0
TOTAL,I551-I553,M07,FR,56509938.0,68911745.0,78516538.0,76936249.0,74383540.0
TOTAL,I551-I553,M07,FR1,2504124.0,4182984.0,8481551.0,8214174.0,7144002.0
TOTAL,I551-I553,M07,FR10,2504124.0,4182984.0,8481551.0,8214174.0,7144002.0
TOTAL,I551-I553,M07,FRB,1231308.0,1428017.0,1633730.0,1672144.0,1580124.0
TOTAL,I551-I553,M07,FRB0,1231308.0,1428017.0,1633730.0,1672144.0,1580124.0
TOTAL,I551-I553,M07,FRC,1626596.0,1640191.0,1939255.0,1936132.0,1918327.0
TOTAL,I551-I553,M07,FRC1,876289.0,936262.0,1100066.0,1064267.0,1076203.0
TOTAL,I551-I553,M07,FRC2,750307.0,703929.0,839189.0,871865.0,842125.0
TOTAL,I551-I553,M07,FRD,2297467.0,2378002.0,2863418.0,2800501.0,2679946.0
TOTAL,I551-I553,M07,FRD1,1683727.0,1743777.0,2088556.0,2049773.0,1953578.0
TOTAL,I551-I553,M07,FRD2,613740.0,634225.0,774862.0,750728.0,726368.0
TOTAL,I551-I553,M07,FRE,1579723.0,1599893.0,2117557.0,2064590.0,2095040.0
TOTAL,I551-I553,M07,FRE1,847725.0,850100.0,1104040.0,1066388.0,1113052.0
TOTAL,I551-I553,M07,FRE2,731998.0,749793.0,1013517.0,998201.0,981988.0
TOTAL,I551-I553,M07,FRF,2002611.0,2161054.0,2888816.0,2939907.0,2858480.0
TOTAL,I551-I553,M07,FRF1,748353.0,850830.0,1253368.0,1302079.0,1253202.0
TOTAL,I551-I553,M07,FRF2,444522.0,466622.0,608062.0,602212.0,604488.0
TOTAL,I551-I553,M07,FRF3,809736.0,843602.0,1027387.0,1035616.0,1000790.0
TOTAL,I551-I553,M07,FRG,4298864.0,5164600.0,5662127.0,5649041.0,5225449.0
TOTAL,I551-I553,M07,FRG0,4298864.0,5164600.0,5662127.0,5649041.0,5225449.0
TOTAL,I551-I553,M07,FRH,4778565.0,5243934.0,5705546.0,5671404.0,5112179.0
TOTAL,I551-I553,M07,FRH0,4778565.0,5243934.0,5705546.0,5671404.0,5112179.0
TOTAL,I551-I553,M07,FRI,10087344.0,12104458.0,12440406.0,12531110.0,12317313.0
TOTAL,I551-I553,M07,FRI1,6707604.0,8054738.0,8159235.0,8257545.0,8277791.0
TOTAL,I551-I553,M07,FRI2,429947.0,492408.0,508724.0,485126.0,474178.0
TOTAL,I551-I553,M07,FRI3,2949793.0,3557312.0,3772448.0,3788438.0,3565344.0
TOTAL,I551-I553,M07,FRJ,9213017.0,11880127.0,12354156.0,12123267.0,11861107.0
TOTAL,I551-I553,M07,FRJ1,6898371.0,9061614.0,9356724.0,9180771.0,8917352.0
TOTAL,I551-I553,M07,FRJ2,2314647.0,2818513.0,2997432.0,2942497.0,2943756.0
TOTAL,I551-I553,M07,FRK,7246435.0,8521362.0,9275341.0,9204039.0,9074082.0
TOTAL,I551-I553,M07,FRK1,1163555.0,1328189.0,1367641.0,1391559.0,1342780.0
TOTAL,I551-I553,M07,FRK2,6082879.0,7193173.0,7907700.0,7812480.0,7731301.0
TOTAL,I551-I553,M07,FRL,7870373.0,9805006.0,10189073.0,9474915.0,9720128.0
TOTAL,I551-I553,M07,FRL0,7870373.0,9805006.0,10189073.0,9474915.0,9720128.0
TOTAL,I551-I553,M07,FRM,1537952.0,2417367.0,2556957.0,2262796.0,2417421.0
TOTAL,I551-I553,M07,FRM0,1537952.0,2417367.0,2556957.0,2262796.0,2417421.0
TOTAL,I551-I553,M07,FRY,235559.0,384751.0,408604.0,392231.0,377589.0
TOTAL,I551-I553,M07,FRY1,43855.0,102810.0,110848.0,104572.0,97383.0
TOTAL,I551-I553,M07,FRY2,58032.0,109045.0,108259.0,107077.0,100242.0
TOTAL,I551-I553,M07,FRY3,22037.0,29897.0,34263.0,35975.0,34261.0
TOTAL,I551-I553,M07,FRY4,106108.0,135679.0,147984.0,129455.0,130881.0
TOTAL,I551-I553,M07,FRY5,5527.0,7320.0,7249.0,15151.0,14822.0
TOTAL,I551-I553,M07,HR,14657372.0,20944793.0,25251042.0,25028824.0,25159829.0
TOTAL,I551-I553,M07,HR0,14657372.0,20944793.0,25251042.0,25028824.0,25159829.0
TOTAL,I551-I553,M07,HR02,77837.0,125072.0,173690.0,195429.0,192473.0
TOTAL,I551-I553,M07,HR03,14439552.0,20542069.0,24688774.0,24412391.0,24545481.0
TOTAL,I551-I553,M07,HR05,74534.0,159511.0,246146.0,266993.0,258247.0
TOTAL,I551-I553,M07,HR06,65449.0,118141.0,142432.0,154011.0,163628.0
TOTAL,I551-I553,M07,HU,2900059.0,3382998.0,4479237.0,4426473.0,4525155.0
TOTAL,I551-I553,M07,HU1,280780.0,456064.0,1053082.0,1146698.0,1202505.0
TOTAL,I551-I553,M07,HU11,163236.0,319248.0,876673.0,964126.0,1016833.0
TOTAL,I551-I553,M07,HU12,117544.0,136816.0,176409.0,182572.0,185672.0
TOTAL,I551-I553,M07,HU2,1744001.0,1940804.0,2329651.0,2228712.0,2245619.0
TOTAL,I551-I553,M07,HU21,604472.0,688241.0,836727.0,839981.0,838751.0
TOTAL,I551-I553,M07,HU22,578140.0,647017.0,767049.0,720150.0,736710.0
TOTAL,I551-I553,M07,HU23,561389.0,605546.0,725875.0,668581.0,670158.0
TOTAL,I551-I553,M07,HU3,875278.0,986130.0,1096504.0,1051063.0,1077031.0
TOTAL,I551-I553,M07,HU31,334809.0,363937.0,393650.0,378263.0,368706.0
TOTAL,I551-I553,M07,HU32,297646.0,332380.0,386284.0,353402.0,380179.0
TOTAL,I551-I553,M07,HU33,242823.0,289813.0,316570.0,319398.0,328146.0
TOTAL,I551-I553,M07,IE,2597141.0,3150810.0,5759056.0,5583317.0,4883410.0
TOTAL,I551-I553,M07,IE0,2597141.0,3150810.0,5759056.0,5583317.0,4883410.0
TOTAL,I551-I553,M07,IE04,895505.0,735921.0,1425224.0,1777053.0,1392679.0
TOTAL,I551-I553,M07,IE05,1332204.0,1850389.0,3100250.0,3043900.0,2230723.0
TOTAL,I551-I553,M07,IE06,369432.0,564500.0,1233581.0,762364.0,1260008.0
TOTAL,I551-I553,M07,IT,39957570.0,61842706.0,73949512.0,75265166.0,76710786.0
TOTAL,I551-I553,M07,ITC,5068676.0,8143670.0,10380724.0,10616620.0,10766868.0
TOTAL,I551-I553,M07,ITC1,1015272.0,1451717.0,1856468.0,1937096.0,1915092.0
TOTAL,I551-I553,M07,ITC2,342453.0,434629.0,587019.0,625283.0,549661.0
TOTAL,I551-I553,M07,ITC3,1704969.0,2444675.0,2705196.0,2663313.0,2643929.0
TOTAL,I551-I553,M07,ITC4,2005982.0,3812649.0,5232041.0,5390928.0,5658186.0
TOTAL,I551-I553,M07,ITF,6278624.0,9226249.0,10797041.0,11219867.0,11372872.0
TOTAL,I551-I553,M07,ITF1,982138.0,1412704.0,1486429.0,1536279.0,1565084.0
TOTAL,I551-I553,M07,ITF2,78223.0,114696.0,80701.0,101113.0,93821.0
TOTAL,I551-I553,M07,ITF3,1387864.0,2120947.0,2943859.0,3179763.0,3226328.0
TOTAL,I551-I553,M07,ITF4,2394540.0,3529285.0,3743606.0,3776838.0,3813220.0
TOTAL,I551-I553,M07,ITF5,307668.0,425728.0,483941.0,507682.0,510522.0
TOTAL,I551-I553,M07,ITF6,1128191.0,1622889.0,2058505.0,2118192.0,2163897.0
TOTAL,I551-I553,M07,ITG,2692747.0,4855722.0,6053207.0,5804096.0,6066262.0
TOTAL,I551-I553,M07,ITG1,1193133.0,2056533.0,2554344.0,2586639.0,2707591.0
TOTAL,I551-I553,M07,ITG2,1499614.0,2799189.0,3498863.0,3217457.0,3358671.0
TOTAL,I551-I553,M07,ITH,18005280.0,27709015.0,31126095.0,31337540.0,31761187.0
TOTAL,I551-I553,M07,ITH1,3670256.0,4799284.0,5003075.0,4919749.0,5050218.0
TOTAL,I551-I553,M07,ITH2,1960082.0,2881056.0,3226984.0,3199456.0,3227232.0
TOTAL,I551-I553,M07,ITH3,6284409.0,11025261.0,12790671.0,13192045.0,13297415.0
TOTAL,I551-I553,M07,ITH4,961443.0,1654740.0,1916031.0,1940320.0,1948060.0
TOTAL,I551-I553,M07,ITH5,5129090.0,7348674.0,8189334.0,8085970.0,8238262.0
TOTAL,I551-I553,M07,ITI,7912243.0,11908050.0,15592445.0,16287043.0,16743597.0
TOTAL,I551-I553,M07,ITI1,4593677.0,6776562.0,8086363.0,8075106.0,7923971.0
TOTAL,I551-I553,M07,ITI2,485931.0,732529.0,855937.0,839143.0,850809.0
TOTAL,I551-I553,M07,ITI3,1850089.0,2437879.0,2468014.0,2342045.0,2279741.0
TOTAL,I551-I553,M07,ITI4,982546.0,1961080.0,4182131.0,5030749.0,5689076.0
TOTAL,I551-I553,M07,LI,18959.0,21564.0,24758.0,27660.0,29431.0
TOTAL,I551-I553,M07,LI0,18959.0,21564.0,24758.0,27660.0,29431.0
TOTAL,I551-I553,M07,LI00,18959.0,21564.0,24758.0,27660.0,29431.0
TOTAL,I551-I553,M07,LT,814701.0,920338.0,1046697.0,1087604.0,1199771.0
TOTAL,I551-I553,M07,LT0,814701.0,920338.0,1046697.0,1087604.0,1199771.0
TOTAL,I551-I553,M07,LT01,122584.0,162821.0,252990.0,257451.0,301646.0
TOTAL,I551-I553,M07,LT02,692117.0,757517.0,793707.0,830153.0,898125.0
TOTAL,I551-I553,M07,LU,362822.0,347892.0,523926.0,542006.0,555375.0
TOTAL,I551-I553,M07,LU0,362822.0,347892.0,523926.0,542006.0,555375.0
TOTAL,I551-I553,M07,LU00,362822.0,347892.0,523926.0,542006.0,555375.0
TOTAL,I551-I553,M07,LV,544996.0,451981.0,616824.0,703868.0,719142.0
TOTAL,I551-I553,M07,LV0,544996.0,451981.0,616824.0,703868.0,719142.0
TOTAL,I551-I553,M07,LV00,544996.0,451981.0,616824.0,703868.0,719142.0
TOTAL,I551-I553,M07,MK,110140.0,214690.0,281418.0,312024.0,309215.0
TOTAL,I551-I553,M07,MK0,110140.0,214690.0,281418.0,312024.0,309215.0
TOTAL,I551-I553,M07,MK00,110140.0,214690.0,281418.0,312024.0,309215.0
TOTAL,I551-I553,M07,MT,294995.0,638256.0,991837.0,1096007.0,1257738.0
TOTAL,I551-I553,M07,MT0,294995.0,638256.0,991837.0,1096007.0,1257738.0
TOTAL,I551-I553,M07,MT00,294995.0,638256.0,991837.0,1096007.0,1257738.0
TOTAL,I551-I553,M07,NL,16067659.0,15685229.0,18255998.0,19061748.0,18488505.0
TOTAL,I551-I553,M07,NL1,2697319.0,2406137.0,2415418.0,2472767.0,2395590.0
TOTAL,I551-I553,M07,NL11,340330.0,245217.0,262199.0,245507.0,239746.0
TOTAL,I551-I553,M07,NL12,1224922.0,1040706.0,1112771.0,1179104.0,1148353.0
TOTAL,I551-I553,M07,NL13,1132067.0,1120215.0,1040448.0,1048156.0,1007491.0
TOTAL,I551-I553,M07,NL2,3596251.0,3744941.0,3840332.0,3925503.0,3640940.0
TOTAL,I551-I553,M07,NL21,1226010.0,1356080.0,1377871.0,1351236.0,1150274.0
TOTAL,I551-I553,M07,NL22,2006459.0,2017905.0,2085986.0,2104061.0,2089010.0
TOTAL,I551-I553,M07,NL23,363782.0,370957.0,376474.0,470205.0,401656.0
TOTAL,I551-I553,M07,NL3,6606338.0,6286350.0,8615823.0,9187911.0,8856973.0
TOTAL,I551-I553,M07,NL32,2668019.0,2440304.0,4171697.0,4470623.0,4435916.0
TOTAL,I551-I553,M07,NL34,2056289.0,1927870.0,2081900.0,2187080.0,1931017.0
TOTAL,I551-I553,M07,NL4,3167750.0,3247799.0,3384429.0,3475566.0,3595002.0
TOTAL,I551-I553,M07,NL41,1512950.0,1587915.0,1757124.0,1732056.0,1848323.0
TOTAL,I551-I553,M07,NL42,1654800.0,1659883.0,1627303.0,1743510.0,1746679.0
TOTAL,I551-I553,M07,NO,6371069.0,6617789.0,6677066.0,6578274.0,6773484.0
TOTAL,I551-I553,M07,NO0,6371069.0,6617789.0,6677066.0,6578274.0,6773484.0
TOTAL,I551-I553,M07,NO02,820803.0,912133.0,855478.0,747603.0,736163.0
TOTAL,I551-I553,M07,NO06,520333.0,551156.0,417111.0,439320.0,451347.0
TOTAL,I551-I553,M07,NO07,772036.0,744270.0,728672.0,828239.0,912641.0
TOTAL,I551-I553,M07,NO08,1095095.0,1216651.0,1525503.0,1455029.0,1489728.0
TOTAL,I551-I553,M07,NO09,1514871.0,1510367.0,1519113.0,1379757.0,1357229.0
TOTAL,I551-I553,M07,NO0A,1638841.0,1674036.0,1613782.0,1709817.0,1806403.0
TOTAL,I551-I553,M07,NO0B,9090.0,9176.0,17407.0,18509.0,19973.0
TOTAL,I551-I553,M07,PL,9117294.0,12034427.0,12761338.0,12519724.0,13156768.0
TOTAL,I551-I553,M07,PL2,1364988.0,2082024.0,2302344.0,2340966.0,2392447.0
TOTAL,I551-I553,M07,PL21,959198.0,1493165.0,1626740.0,1655394.0,1766941.0
TOTAL,I551-I553,M07,PL22,405790.0,588859.0,675604.0,685572.0,625506.0
TOTAL,I551-I553,M07,PL4,2698623.0,3491956.0,3575948.0,3463305.0,3590792.0
TOTAL,I551-I553,M07,PL41,354030.0,473610.0,527447.0,510705.0,510513.0
TOTAL,I551-I553,M07,PL42,2155332.0,2796805.0,2805582.0,2744425.0,2816671.0
TOTAL,I551-I553,M07,PL43,189261.0,221541.0,242919.0,208175.0,263608.0
TOTAL,I551-I553,M07,PL5,870153.0,1156110.0,1177475.0,1248293.0,1366095.0
TOTAL,I551-I553,M07,PL51,803829.0,1069421.0,1082073.0,1164674.0,1271331.0
TOTAL,I551-I553,M07,PL52,66324.0,86689.0,95402.0,83619.0,94764.0
TOTAL,I551-I553,M07,PL6,2657770.0,3241898.0,3243573.0,3070903.0,3284148.0
TOTAL,I551-I553,M07,PL61,364078.0,463373.0,509841.0,501463.0,518851.0
TOTAL,I551-I553,M07,PL62,604332.0,674949.0,643408.0,654670.0,684992.0
TOTAL,I551-I553,M07,PL63,1689360.0,2103576.0,2090324.0,1914770.0,2080305.0
TOTAL,I551-I553,M07,PL7,317540.0,425307.0,498671.0,471019.0,493340.0
TOTAL,I551-I553,M07,PL71,168423.0,221976.0,282181.0,277405.0,272340.0
TOTAL,I551-I553,M07,PL72,149117.0,203331.0,216490.0,193614.0,221000.0
TOTAL,I551-I553,M07,PL8,797022.0,984085.0,983586.0,947479.0,967279.0
TOTAL,I551-I553,M07,PL81,260755.0,334607.0,330429.0,323079.0,329317.0
TOTAL,I551-I553,M07,PL82,363019.0,448951.0,462893.0,438114.0,453125.0
TOTAL,I551-I553,M07,PL84,173248.0,200527.0,190264.0,186286.0,184837.0
TOTAL,I551-I553,M07,PL9,411198.0,653047.0,979741.0,977759.0,1062667.0
TOTAL,I551-I553,M07,PL91,298415.0,507540.0,813264.0,821974.0,886628.0
TOTAL,I551-I553,M07,PL92,112783.0,145507.0,166477.0,155785.0,176039.0
TOTAL,I551-I553,M07,PT,3344257.0,5394167.0,9955861.0,10139683.0,10341444.0
TOTAL,I551-I553,M07,PT1,3199092.0,4619399.0,8673919.0,8817829.0,8977790.0
TOTAL,I551-I553,M07,PT11,557814.0,809106.0,1538117.0,1618873.0,1703192.0
TOTAL,I551-I553,M07,PT15,1173503.0,1743246.0,3179124.0,3142921.0,3151679.0
TOTAL,I551-I553,M07,PT2,49598.0,222226.0,362130.0,391278.0,419986.0
TOTAL,I551-I553,M07,PT20,49598.0,222226.0,362130.0,391278.0,419986.0
TOTAL,I551-I553,M07,PT3,95567.0,552542.0,919812.0,930576.0,943668.0
TOTAL,I551-I553,M07,PT30,95567.0,552542.0,919812.0,930576.0,943668.0
TOTAL,I551-I553,M07,RO,2436496.0,4054270.0,4067797.0,4367748.0,4659749.0
TOTAL,I551-I553,M07,RO1,548590.0,1024777.0,1121331.0,1172834.0,1163964.0
TOTAL,I551-I553,M07,RO11,206706.0,390888.0,436361.0,448806.0,456750.0
TOTAL,I551-I553,M07,RO12,341884.0,633889.0,684970.0,724028.0,707214.0
TOTAL,I551-I553,M07,RO2,1401978.0,2124726.0,1922011.0,2112552.0,2369163.0
TOTAL,I551-I553,M07,RO21,153510.0,286134.0,330929.0,332032.0,343871.0
TOTAL,I551-I553,M07,RO22,1248468.0,1838592.0,1591082.0,1780520.0,2025292.0
TOTAL,I551-I553,M07,RO3,198979.0,456520.0,563156.0,574419.0,636738.0
TOTAL,I551-I553,M07,RO31,127412.0,228241.0,243794.0,242205.0,285511.0
TOTAL,I551-I553,M07,RO32,71567.0,228279.0,319362.0,332214.0,351227.0
TOTAL,I551-I553,M07,RO4,286949.0,448247.0,461299.0,507943.0,489884.0
TOTAL,I551-I553,M07,RO41,150317.0,241431.0,244331.0,281846.0,268057.0
TOTAL,I551-I553,M07,RO42,136632.0,206816.0,216968.0,226097.0,221827.0
TOTAL,I551-I553,M07,RS,737292.0,1178490.0,1350873.0,1443393.0,1384409.0
TOTAL,I551-I553,M07,RS1,119407.0,364625.0,525007.0,528846.0,571861.0
TOTAL,I551-I553,M07,RS11,47930.0,207241.0,314485.0,315212.0,350113.0
TOTAL,I551-I553,M07,RS12,71477.0,157384.0,210522.0,213634.0,221748.0
TOTAL,I551-I553,M07,RS2,617885.0,813865.0,825866.0,914547.0,812548.0
TOTAL,I551-I553,M07,RS21,376725.0,512390.0,546552.0,588289.0,532847.0
TOTAL,I551-I553,M07,RS22,241160.0,301475.0,279314.0,326258.0,279701.0
TOTAL,I551-I553,M07,SE,8912695.0,11575292.0,13137865.0,12967944.0,12867752.0
TOTAL,I551-I553,M07,SE1,1761266.0,2482170.0,3037454.0,3057842.0,3071056.0
TOTAL,I551-I553,M07,SE11,710774.0,1248433.0,1761545.0,1773317.0,1810607.0
TOTAL,I551-I553,M07,SE12,1050492.0,1233737.0,1275909.0,1284525.0,1260449.0
TOTAL,I551-I553,M07,SE2,5053812.0,6432574.0,7004991.0,6961910.0,6872743.0
TOTAL,I551-I553,M07,SE21,1609922.0,2091908.0,2124709.0,2138994.0,2132853.0
TOTAL,I551-I553,M07,SE22,1270163.0,1498890.0,1583659.0,1606138.0,1573093.0
TOTAL,I551-I553,M07,SE23,2173727.0,2841776.0,3296623.0,3216778.0,3166797.0
TOTAL,I551-I553,M07,SE3,2097617.0,2660548.0,3095420.0,2948192.0,2923953.0
TOTAL,I551-I553,M07,SE31,1031247.0,1220817.0,1430464.0,1311590.0,1337818.0
TOTAL,I551-I553,M07,SE32,552672.0,676284.0,639052.0,639527.0,621737.0
TOTAL,I551-I553,M07,SE33,513698.0,763447.0,1025904.0,997075.0,964398.0
TOTAL,I551-I553,M07,SI,2064539.0,2271999.0,2658944.0,2899766.0,2874130.0
TOTAL,I551-I553,M07,SI0,2064539.0,2271999.0,2658944.0,2899766.0,2874130.0
TOTAL,I551-I553,M07,SI03,658787.0,688244.0,655485.0,748185.0,695232.0
TOTAL,I551-I553,M07,SI04,1405752.0,1583755.0,2003459.0,2151581.0,2178898.0
TOTAL,I551-I553,M07,SK,1740704.0,1773574.0,1747207.0,1927898.0,1927617.0
TOTAL,I551-I553,M07,SK0,1740704.0,1773574.0,1747207.0,1927898.0,1927617.0
TOTAL,I551-I553,M07,SK01,166273.0,161472.0,248335.0,332203.0,331104.0
TOTAL,I551-I553,M07,SK02,435064.0,459817.0,449075.0,475804.0,482538.0
TOTAL,I551-I553,M07,SK03,663393.0,671025.0,604214.0,642772.0,641467.0
TOTAL,I551-I553,M07,SK04,475974.0,481260.0,445583.0,477119.0,472508.0
TOTAL,I551-I553,M07,AL,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,AL0,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,AL01,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,AL02,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,AL03,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,AT,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,AT1,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,AT11,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,AT12,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,AT13,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,AT2,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,AT21,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,AT22,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,AT3,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,AT31,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,AT32,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,AT33,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,AT34,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,BE,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,BE1,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,BE10,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,BE2,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,BE21,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,BE22,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,BE23,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,BE24,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,BE25,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,BE3,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,BE31,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,BE32,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,BE33,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,BE34,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,BE35,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,BG,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,BG3,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,BG31,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,BG32,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,BG33,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,BG34,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,BG4,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,BG41,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,BG42,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,CZ,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,CZ0,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,CZ01,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,CZ02,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,CZ03,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,CZ04,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,CZ05,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,CZ06,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,CZ07,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,CZ08,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,DE,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,DE1,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,DE11,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,DE12,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,DE13,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,DE14,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,DE2,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,DE21,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,DE22,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,DE23,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,DE24,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,DE25,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,DE26,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,DE27,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,DE3,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,DE30,100.0,100.0,100.0,100.0,100.0
TOTAL,I551-I553,M07,DE4,100.0,100.0,100.0,100.0,100.0
