duration,purpose,c_dest,wstatus,geo,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 ,2022 ,2023 ,2024 
N_GE1,TOTAL,DOM,ACT_INAC,CZ,94981328.0,91407995.0,97656604.0,86913645.0,98081852.0,101001956.0,93646722.0,100881491.0,85919190.0,90002766.0,91639125.0,77175149.0,77471252.0
N_GE1,TOTAL,DOM,ACT_INAC,DE,566722964.0,567365856.0,570009772.0,611975013.0,589171749.0,551345687.0,587418926.0,588869942.0,456020398.0,513745029.0,531717227.0,536440801.0,582449638.0
N_GE1,TOTAL,DOM,ACT_INAC,DK,50591407.0,55566796.0,58831786.0,66154688.0,51351643.0,48712395.0,39968740.0,59681847.0,54386930.0,41742217.0,36198429.0,33838098.0,45662131.0
N_GE1,TOTAL,DOM,ACT_INAC,EE,4709541.0,3786656.0,5372356.0,5978956.0,6660765.0,6717523.0,8262469.0,6730952.0,4417509.0,5237547.0,5462410.0,7000892.0,7255370.0
N_GE1,TOTAL,DOM,ACT_INAC,EL,47782214.0,50162400.0,56100554.0,50497926.0,49173106.0,55031356.0,60391301.0,54858802.0,53356554.0,56116646.0,59729833.0,56978341.0,60960762.0
N_GE1,TOTAL,DOM,ACT_INAC,ES,553571278.0,562925467.0,528465198.0,476458940.0,508758036.0,517501822.0,504034228.0,510938424.0,353020025.0,441404089.0,490333817.0,507669859.0,512719921.0
N_GE1,TOTAL,DOM,ACT_INAC,FI,81742693.0,82778658.0,78828121.0,78887957.0,80726374.0,80462230.0,78355746.0,81767018.0,90284272.0,102394764.0,90967439.0,79285496.0,84285865.0
N_GE1,TOTAL,DOM,ACT_INAC,FR,1028831354.0,1030896713.0,1026057420.0,914664132.0,894061378.0,906553289.0,910783032.0,862364770.0,771136711.0,866790187.0,894558690.0,899299035.0,879579699.0
N_GE1,TOTAL,DOM,ACT_INAC,HR,28759840.0,29767048.0,28039661.0,24214087.0,18136964.0,19741646.0,17581322.0,20712033.0,15340639.0,19199582.0,19464412.0,21519433.0,21092276.0
N_GE1,TOTAL,DOM,ACT_INAC,HU,45910616.0,38061996.0,39102242.0,38139718.0,36573673.0,36080222.0,37328318.0,37365551.0,25504814.0,27141298.0,30917029.0,32760145.0,32303869.0
N_GE1,TOTAL,DOM,ACT_INAC,IE,17877963.0,17643225.0,18860018.0,17906013.0,18655836.0,19106171.0,21374146.0,22247258.0,17871534.0,13538378.0,25892837.0,23128187.0,30333617.0
N_GE1,TOTAL,DOM,ACT_INAC,IT,285426120.0,248179072.0,218075497.0,204633075.0,230243909.0,235988232.0,256510815.0,240473560.0,165270547.0,203470591.0,219130039.0,199273072.0,190129639.0
N_GE1,TOTAL,DOM,ACT_INAC,LT,6835960.0,7069085.0,6999646.0,7174677.0,6910430.0,6991175.0,7191203.0,7332465.0,5999399.0,7383712.0,7915460.0,8811763.0,10560631.0
N_GE1,TOTAL,DOM,ACT_INAC,LU,121310.0,113046.0,73879.0,101000.0,99214.0,188311.0,148403.0,101020.0,403592.0,594625.0,795465.0,700675.0,583808.0
N_GE1,TOTAL,DOM,ACT_INAC,LV,8115946.0,7288832.0,8446934.0,6541646.0,7231428.0,7068187.0,5513759.0,5791683.0,4083176.0,6603707.0,7198045.0,7029435.0,7033466.0
N_GE1,TOTAL,DOM,ACT_INAC,MT,598219.0,468406.0,509876.0,562690.0,823522.0,708483.0,650037.0,618212.0,1064868.0,1082063.0,996671.0,1105685.0,1165787.0
N_GE1,TOTAL,DOM,ACT_INAC,NL,107793362.0,97202315.0,92636699.0,93312610.0,97322767.0,98416671.0,97998993.0,100550049.0,92817988.0,117453261.0,85309849.0,88356748.0,79445147.0
N_GE1,TOTAL,DOM,ACT_INAC,PL,196265288.0,195473538.0,177667110.0,186758670.0,203038084.0,214207468.0,224767393.0,233659749.0,182815094.0,220111421.0,241626231.0,236786187.0,236940996.0
N_GE1,TOTAL,DOM,ACT_INAC,PT,47588478.0,59744431.0,49794523.0,52301152.0,51337199.0,55672602.0,56754835.0,63612393.0,55043867.0,61061066.0,62197994.0,62918585.0,59309037.0
N_GE1,TOTAL,DOM,ACT_INAC,RO,63742152.0,64127086.0,61716967.0,57640945.0,58000444.0,60296496.0,61372238.0,65043201.0,40021282.0,58513393.0,57806435.0,65792576.0,68096176.0
N_GE1,TOTAL,DOM,ACT_INAC,SI,5543663.0,5362018.0,4882851.0,4511014.0,5024063.0,4871402.0,5411773.0,4790340.0,4014574.0,9025269.0,7287194.0,8632407.0,7955164.0
N_GE1,TOTAL,DOM,ACT_INAC,SK,18233734.0,15882234.0,17089425.0,19987596.0,23914130.0,22808904.0,26020146.0,30916079.0,16243508.0,16363327.0,23440187.0,25993213.0,24223410.0
N_GE1,TOTAL,DOM,EDUC,AT,3597522.0,4591807.0,3861299.0,3477984.0,4329766.0,3546827.0,4497754.0,4234898.0,4212226.0,3918760.0,4182545.0,4560528.0,4996046.0
N_GE1,TOTAL,DOM,EDUC,EE,373005.0,417738.0,755498.0,567719.0,567208.0,749174.0,879974.0,778126.0,483352.0,732763.0,567004.0,576366.0,913761.0
N_GE1,TOTAL,DOM,EDUC,ES,79449075.0,81397593.0,75081019.0,45874881.0,54990294.0,54712330.0,51679994.0,49767602.0,38201446.0,54576265.0,44979085.0,35146543.0,47288880.0
N_GE1,TOTAL,DOM,EDUC,FI,14725885.0,12036630.0,11740492.0,11362471.0,11259275.0,12489977.0,12633463.0,10644942.0,13734085.0,15219324.0,11608159.0,8940957.0,9874325.0
N_GE1,TOTAL,DOM,EDUC,LV,736615.0,817063.0,543515.0,503234.0,720434.0,734617.0,418290.0,483305.0,357497.0,602964.0,509865.0,385694.0,472947.0
N_GE1,TOTAL,DOM,EDUC,NL,11263772.0,11380573.0,8705467.0,7754914.0,9354109.0,9726456.0,7518129.0,8009175.0,7036254.0,12879369.0,8603830.0,8498791.0,8857042.0
N_GE1,TOTAL,DOM,EDUC,RO,9440252.0,8168298.0,7263426.0,6019762.0,6095887.0,6612930.0,6947524.0,6780649.0,4094864.0,6071202.0,6163223.0,14517290.0,14073848.0
N_GE1,TOTAL,DOM,EMP,AT,22531743.0,22544748.0,22418144.0,22242983.0,23996474.0,23936103.0,24571646.0,25077903.0,23505474.0,22894739.0,29385534.0,27998943.0,27138162.0
N_GE1,TOTAL,DOM,EMP,EE,2936145.0,2649449.0,3396828.0,4100066.0,4827553.0,4634345.0,5982895.0,4597883.0,3162564.0,3549380.0,4020653.0,5123858.0,4573100.0
N_GE1,TOTAL,DOM,EMP,ES,275104742.0,259730556.0,244433490.0,237047614.0,255144332.0,260338970.0,257733500.0,257903609.0,178986868.0,228057346.0,263903323.0,293510989.0,274024786.0
N_GE1,TOTAL,DOM,EMP,FI,44235120.0,46897246.0,43401198.0,42633048.0,44006997.0,43700618.0,43642183.0,45349215.0,49250926.0,56558293.0,51083286.0,44141419.0,45113406.0
N_GE1,TOTAL,DOM,EMP,LV,4801459.0,4052905.0,5483477.0,3854452.0,3962453.0,4510216.0,3602383.0,3740046.0,2643742.0,4086790.0,4242455.0,4700654.0,4744076.0
N_GE1,TOTAL,DOM,EMP,NL,51942530.0,47964423.0,44764148.0,45225769.0,48957871.0,48160469.0,51245732.0,51282386.0,53354803.0,63473079.0,42905495.0,43797581.0,39316653.0
N_GE1,TOTAL,DOM,EMP,RO,37350511.0,39571368.0,38729900.0,35436252.0,37436954.0,39373388.0,40495022.0,43127445.0,27773888.0,39275751.0,38355627.0,37934178.0,41538000.0
N_GE1,TOTAL,DOM,INAC_OTH,AT,11053705.0,11542001.0,10851524.0,10898076.0,11121921.0,10354945.0,11291957.0,10886803.0,8147711.0,7753850.0,10347551.0,13092108.0,14228422.0
N_GE1,TOTAL,DOM,INAC_OTH,BE,11589887.0,11037775.0,8928601.0,10722496.0,11803422.0,10232724.0,14746286.0,13515783.0,12871699.0,4097552.0,5213990.0,4680357.0,5316105.0
N_GE1,TOTAL,DOM,INAC_OTH,BG,11857124.0,14909073.0,12475988.0,10199541.0,11977231.0,17657842.0,16455090.0,14974719.0,9945190.0,1426485.0,1801567.0,2680318.0,2793750.0
N_GE1,TOTAL,DOM,INAC_OTH,CY,4361062.0,4673615.0,4491171.0,3374489.0,3814466.0,3713917.0,3684230.0,3964824.0,4638203.0,4873278.0,4515720.0,4351932.0,4773356.0
N_GE1,TOTAL,DOM,INAC_OTH,CZ,94981328.0,91407995.0,97656604.0,86913645.0,98081852.0,101001956.0,93646722.0,100881491.0,85919190.0,90002766.0,91639125.0,77175149.0,77471252.0
N_GE1,TOTAL,DOM,INAC_OTH,DE,566722964.0,567365856.0,570009772.0,611975013.0,589171749.0,551345687.0,587418926.0,588869942.0,456020398.0,513745029.0,531717227.0,536440801.0,582449638.0
N_GE1,TOTAL,DOM,INAC_OTH,DK,50591407.0,55566796.0,58831786.0,66154688.0,51351643.0,48712395.0,39968740.0,14960445.0,12175145.0,9488464.0,8812900.0,10158852.0,11688241.0
N_GE1,TOTAL,DOM,INAC_OTH,EE,796043.0,555076.0,1052292.0,1116755.0,1060541.0,1217152.0,1152958.0,1157104.0,558044.0,717728.0,700516.0,1014582.0,1500438.0
N_GE1,TOTAL,DOM,INAC_OTH,EL,47782214.0,50162400.0,56100554.0,50497926.0,49173106.0,55031356.0,60391301.0,54858802.0,53356554.0,56116646.0,59729833.0,56978341.0,60960762.0
N_GE1,TOTAL,DOM,INAC_OTH,ES,156734895.0,176370138.0,169701736.0,138101685.0,150404283.0,155584234.0,154862943.0,163415391.0,105583662.0,122074536.0,148752544.0,143532002.0,156802569.0
N_GE1,TOTAL,DOM,INAC_OTH,FI,19916680.0,20422709.0,19931203.0,20448573.0,20890076.0,20058943.0,19920217.0,23379104.0,23200338.0,26907229.0,24752660.0,23687937.0,26231630.0
N_GE1,TOTAL,DOM,INAC_OTH,FR,1028831354.0,1030896713.0,1026057420.0,914664132.0,894061378.0,906553289.0,910783032.0,862364770.0,249862601.0,334757610.0,347760242.0,294958267.0,281302401.0
N_GE1,TOTAL,DOM,INAC_OTH,HR,28759840.0,29767048.0,7272686.0,7233414.0,18136964.0,5368012.0,17581322.0,6029152.0,3807255.0,19199582.0,19464412.0,21519433.0,21092276.0
N_GE1,TOTAL,DOM,INAC_OTH,HU,45910616.0,38061996.0,39102242.0,13466363.0,12023956.0,11722694.0,12417039.0,12661520.0,7546447.0,27141298.0,30917029.0,32760145.0,32303869.0
N_GE1,TOTAL,DOM,INAC_OTH,IE,17877963.0,17643225.0,18860018.0,17906013.0,18655836.0,19106171.0,21374146.0,22247258.0,17871534.0,13538378.0,25892837.0,23128187.0,30333617.0
N_GE1,TOTAL,DOM,INAC_OTH,IT,285426120.0,248179072.0,218075497.0,204633075.0,230243909.0,235988232.0,256510815.0,240473560.0,165270547.0,203470591.0,219130039.0,199273072.0,190129639.0
N_GE1,TOTAL,DOM,INAC_OTH,LT,6835960.0,7069085.0,6999646.0,7174677.0,6910430.0,6991175.0,7191203.0,7332465.0,5999399.0,7383712.0,7915460.0,8811763.0,10560631.0
N_GE1,TOTAL,DOM,INAC_OTH,LU,38329.0,113046.0,73879.0,101000.0,99214.0,188311.0,148403.0,24125.0,403592.0,594625.0,795465.0,700675.0,583808.0
N_GE1,TOTAL,DOM,INAC_OTH,LV,1932681.0,1789908.0,1959443.0,1564034.0,2031985.0,1646332.0,1263105.0,1327600.0,949243.0,1591078.0,2060193.0,1618094.0,1633753.0
N_GE1,TOTAL,DOM,INAC_OTH,MT,598219.0,468406.0,509876.0,164904.0,118848.0,708483.0,650037.0,124772.0,147525.0,181426.0,271157.0,248831.0,231712.0
N_GE1,TOTAL,DOM,INAC_OTH,NL,36770461.0,30822975.0,31000096.0,32414248.0,30507056.0,37314380.0,36162102.0,37897551.0,29324921.0,39054881.0,32374729.0,34502902.0,30098340.0
N_GE1,TOTAL,DOM,INAC_OTH,PL,196265288.0,195473538.0,177667110.0,186758670.0,203038084.0,214207468.0,224767393.0,233659749.0,182815094.0,220111421.0,241626231.0,236786187.0,236940996.0
N_GE1,TOTAL,DOM,INAC_OTH,PT,16895861.0,23326566.0,49794523.0,18346623.0,17148964.0,48230388.0,17701704.0,21762596.0,16965935.0,19578169.0,18675153.0,61828321.0,17672510.0
N_GE1,TOTAL,DOM,INAC_OTH,RO,15685487.0,15091286.0,14934622.0,15606723.0,13941194.0,13860939.0,13690767.0,14876024.0,7939803.0,12780477.0,13068183.0,12903159.0,12142837.0
N_GE1,TOTAL,DOM,INAC_OTH,SI,1718123.0,1505769.0,1481531.0,1787361.0,1786665.0,4871402.0,5411773.0,4790340.0,4014574.0,2084934.0,1847841.0,2197346.0,1951433.0
N_GE1,TOTAL,DOM,INAC_OTH,SK,18233734.0,15882234.0,17089425.0,19987596.0,23914130.0,22808904.0,26020146.0,30916079.0,16243508.0,16363327.0,23440187.0,25993213.0,24223410.0
N_GE1,TOTAL,DOM,UNE,AT,501497.0,561134.0,377991.0,360732.0,582522.0,452157.0,535055.0,555129.0,738793.0,728202.0,317051.0,950003.0,1050799.0
N_GE1,TOTAL,DOM,UNE,EE,604348.0,164394.0,167738.0,194416.0,205463.0,116852.0,246641.0,197839.0,213549.0,237675.0,174237.0,286086.0,268070.0
N_GE1,TOTAL,DOM,UNE,ES,42282566.0,45427180.0,39248953.0,55434760.0,48219126.0,46866288.0,39757791.0,39851822.0,30248048.0,36695942.0,32698864.0,35480326.0,34603686.0
N_GE1,TOTAL,DOM,UNE,FI,2865008.0,3422074.0,3755228.0,4443864.0,4570025.0,4212692.0,2159883.0,2393757.0,4098923.0,3709918.0,3523333.0,2515183.0,3066504.0
N_GE1,TOTAL,DOM,UNE,LV,645191.0,628955.0,460499.0,619927.0,516556.0,177022.0,229982.0,240732.0,132694.0,322875.0,385532.0,324994.0,182690.0
N_GE1,TOTAL,DOM,UNE,NL,7816598.0,7034344.0,8166988.0,7917680.0,8503731.0,3215366.0,3073030.0,3360937.0,3102009.0,2045932.0,1425795.0,1557473.0,1173113.0
N_GE1,TOTAL,DOM,UNE,RO,1265901.0,1296134.0,789019.0,578208.0,526410.0,449239.0,238924.0,259083.0,212726.0,385963.0,219403.0,437949.0,341492.0
N_GE1,TOTAL,FOR,ACT_INAC,AT,67450202.0,65856460.0,69846475.0,68832809.0,71472963.0,73761033.0,67800334.0,74428191.0,25240270.0,49359037.0,90386157.0,104023135.0,108499613.0
N_GE1,TOTAL,FOR,ACT_INAC,BE,76265996.0,85471276.0,86475032.0,86578113.0,98585382.0,88782784.0,104276180.0,108154552.0,53728009.0,72854152.0,108846460.0,119110198.0,136332284.0
N_GE1,TOTAL,FOR,ACT_INAC,BG,3886196.0,4231970.0,4062264.0,3778260.0,4044404.0,5012923.0,6397986.0,7007539.0,1591789.0,1259527.0,5311641.0,6330913.0,7133704.0
N_GE1,TOTAL,FOR,ACT_INAC,CY,13882721.0,12325808.0,14582145.0,12782579.0,13260809.0,14205130.0,11955548.0,13346168.0,5808593.0,5080066.0,9311833.0,12184668.0,13243560.0
N_GE1,TOTAL,FOR,ACT_INAC,CZ,40953875.0,39606064.0,38013815.0,37204006.0,39653044.0,45452158.0,46994452.0,46871532.0,14782542.0,24215232.0,44918844.0,48578657.0,49106114.0
N_GE1,TOTAL,FOR,ACT_INAC,DE,687371570.0,745626638.0,730128564.0,699833343.0,770926126.0,798017337.0,911128220.0,864768908.0,321619814.0,443069796.0,785735784.0,876982563.0,978163818.0
N_GE1,TOTAL,FOR,ACT_INAC,DK,54550080.0,52304960.0,54200283.0,55136829.0,51068557.0,52560853.0,47568781.0,76781855.0,29149193.0,23383755.0,45267698.0,50347630.0,76449585.0
N_GE1,TOTAL,FOR,ACT_INAC,EE,6920100.0,7938584.0,8719025.0,9549349.0,8172961.0,8383458.0,12292867.0,10314720.0,4760748.0,4604158.0,7056736.0,9631334.0,10375812.0
N_GE1,TOTAL,FOR,ACT_INAC,EL,5723863.0,8619057.0,7876643.0,6941342.0,7166025.0,6482295.0,7609652.0,8567474.0,3547754.0,3907077.0,8863900.0,8980141.0,8269461.0
N_GE1,TOTAL,FOR,ACT_INAC,ES,96202276.0,91316150.0,93984057.0,106981983.0,113119882.0,112090507.0,123117393.0,119336297.0,35302313.0,56005677.0,114858352.0,127706781.0,143394029.0
N_GE1,TOTAL,FOR,ACT_INAC,FI,54035544.0,49558360.0,50475690.0,49381171.0,51524015.0,55425875.0,55510398.0,65347635.0,27763571.0,17798627.0,49451283.0,56764701.0,58523756.0
N_GE1,TOTAL,FOR,ACT_INAC,FR,211717989.0,221383996.0,235098079.0,199278725.0,200063793.0,221280432.0,227834353.0,230482843.0,77948123.0,94187743.0,185173217.0,224335801.0,238078203.0
N_GE1,TOTAL,FOR,ACT_INAC,HR,15848458.0,21710694.0,19900659.0,18010254.0,8644304.0,11695565.0,11625601.0,11163806.0,4107371.0,5703032.0,7112490.0,10908937.0,10957087.0
N_GE1,TOTAL,FOR,ACT_INAC,HU,22690212.0,23296784.0,26230418.0,28133920.0,29865464.0,30819562.0,33266034.0,40003987.0,11936867.0,14537888.0,28085192.0,33804685.0,35338587.0
N_GE1,TOTAL,FOR,ACT_INAC,IE,43497864.0,43014701.0,43385325.0,43527700.0,47222817.0,47904081.0,50197497.0,55303218.0,12998481.0,13900939.0,49836324.0,56109362.0,67902474.0
N_GE1,TOTAL,FOR,ACT_INAC,IT,105495896.0,92287385.0,90196548.0,87585736.0,77133618.0,78155312.0,110255062.0,108709743.0,26449648.0,38775502.0,76682714.0,71670216.0,71900236.0
N_GE1,TOTAL,FOR,ACT_INAC,LT,12942904.0,13642361.0,12102708.0,12636135.0,12938130.0,13227989.0,14404777.0,14737607.0,4434442.0,5414696.0,13103053.0,14855414.0,15877403.0
N_GE1,TOTAL,FOR,ACT_INAC,LU,10809020.0,10604138.0,11255418.0,10874082.0,10735463.0,16338840.0,15819287.0,15764766.0,11259939.0,14651861.0,20678816.0,21085015.0,21565601.0
N_GE1,TOTAL,FOR,ACT_INAC,LV,8233177.0,7951095.0,8661070.0,6702886.0,7404813.0,6837392.0,7311554.0,8927539.0,3127949.0,4635107.0,7496233.0,10473579.0,9877363.0
N_GE1,TOTAL,FOR,ACT_INAC,MT,2286772.0,2610807.0,2585315.0,2554638.0,2654214.0,3282177.0,3868712.0,3844430.0,1328882.0,1998689.0,3437752.0,4406346.0,5175101.0
N_GE1,TOTAL,FOR,ACT_INAC,NL,171833626.0,168021361.0,166730740.0,167597615.0,172607557.0,193212864.0,193896935.0,198999426.0,67040249.0,114614747.0,220867817.0,234443755.0,224560551.0
N_GE1,TOTAL,FOR,ACT_INAC,PL,85954178.0,97443011.0,103675558.0,99647918.0,105439704.0,119142892.0,121088446.0,133252327.0,62541610.0,70929997.0,120504844.0,121381159.0,125453878.0
N_GE1,TOTAL,FOR,ACT_INAC,PT,10689975.0,13771145.0,11679160.0,13016796.0,11337148.0,14840624.0,16160009.0,19210198.0,5554279.0,7810174.0,17020144.0,19263412.0,20475769.0
N_GE1,TOTAL,FOR,ACT_INAC,RO,8522640.0,9023605.0,9738640.0,8612708.0,8656186.0,8637449.0,8861949.0,11263511.0,2902704.0,6665646.0,9937558.0,12808766.0,13775432.0
N_GE1,TOTAL,FOR,ACT_INAC,SI,13551400.0,13804276.0,13687486.0,16058355.0,16313955.0,15711408.0,17305373.0,16292233.0,7245570.0,12933299.0,18362470.0,22343987.0,23664887.0
N_GE1,TOTAL,FOR,ACT_INAC,SK,20045360.0,16747450.0,14238982.0,19087730.0,17929984.0,21394899.0,27149927.0,30155344.0,5031783.0,8883452.0,17785259.0,24443962.0,27498993.0
N_GE1,TOTAL,FOR,EDUC,AT,8229539.0,8141630.0,9018167.0,9442756.0,9309149.0,9323916.0,8684626.0,8891126.0,3016734.0,5128153.0,14186585.0,10562860.0,13124480.0
N_GE1,TOTAL,FOR,EDUC,EE,988680.0,841921.0,899341.0,1002893.0,532466.0,1041219.0,1128898.0,1122938.0,208701.0,245427.0,644221.0,719683.0,776833.0
N_GE1,TOTAL,FOR,EDUC,ES,13700939.0,12510081.0,11440126.0,14094606.0,11738473.0,15990049.0,16168730.0,15127979.0,3538691.0,6381097.0,11823673.0,9628039.0,16321401.0
N_GE1,TOTAL,FOR,EDUC,FI,12442789.0,6910721.0,7640340.0,5470081.0,6240176.0,5580262.0,6254022.0,7757534.0,4852295.0,2656406.0,5387001.0,9977123.0,8019559.0
N_GE1,TOTAL,FOR,EDUC,NL,16511801.0,19930335.0,16394538.0,16701516.0,19109972.0,22809433.0,21592906.0,19978985.0,7497719.0,15020130.0,30156222.0,28618483.0,31580169.0
N_GE1,TOTAL,FOR,EMP,AT,39381080.0,38548231.0,41665844.0,41293511.0,43434886.0,45225254.0,43822739.0,45282424.0,17370165.0,35115936.0,61168349.0,64763597.0,64846897.0
N_GE1,TOTAL,FOR,EMP,EE,4136527.0,5411545.0,5740391.0,7137636.0,6044952.0,6072527.0,8910293.0,7339208.0,3918856.0,3533925.0,5371657.0,7405087.0,7885321.0
N_GE1,TOTAL,FOR,EMP,ES,55800303.0,53408323.0,58089483.0,61876034.0,67395064.0,65583276.0,75404924.0,73933887.0,20914238.0,31584989.0,70394382.0,84371262.0,86943880.0
N_GE1,TOTAL,FOR,EMP,FI,29256432.0,28213102.0,28611029.0,29247243.0,31009168.0,33449158.0,34604749.0,40244329.0,11322113.0,10845477.0,32485525.0,30893115.0,29867737.0
N_GE1,TOTAL,FOR,EMP,LV,5073641.0,5506421.0,5006913.0,4647332.0,4986907.0,4886871.0,5473248.0,6718719.0,1894943.0,3202781.0,5246026.0,8079078.0,7721120.0
N_GE1,TOTAL,FOR,EMP,NL,99062437.0,96259375.0,96887695.0,94798085.0,101195225.0,112566289.0,116316493.0,121312694.0,43148855.0,70458682.0,133933617.0,140720931.0,129981969.0
N_GE1,TOTAL,FOR,EMP,RO,5602232.0,5392277.0,5940700.0,5571619.0,5725202.0,5822987.0,6529384.0,7920189.0,2198831.0,4801797.0,7486802.0,9261763.0,9800034.0
N_GE1,TOTAL,FOR,INAC_OTH,AT,18931556.0,18221841.0,17626232.0,17056377.0,17450155.0,18548355.0,14589229.0,18486178.0,3646940.0,7830873.0,13731764.0,26029988.0,27985328.0
N_GE1,TOTAL,FOR,INAC_OTH,BE,76265996.0,85471276.0,86475032.0,86578113.0,98585382.0,88782784.0,104276180.0,108154552.0,53728009.0,17016439.0,26830431.0,29058780.0,34310069.0
N_GE1,TOTAL,FOR,INAC_OTH,BG,3886196.0,4231970.0,4062264.0,3778260.0,4044404.0,5012923.0,6397986.0,7007539.0,1591789.0,254047.0,1014423.0,1109361.0,1079053.0
N_GE1,TOTAL,FOR,INAC_OTH,CY,13882721.0,12325808.0,14582145.0,12782579.0,13260809.0,14205130.0,11955548.0,13346168.0,5808593.0,5080066.0,9311833.0,12184668.0,13243560.0
N_GE1,TOTAL,FOR,INAC_OTH,CZ,40953875.0,39606064.0,38013815.0,37204006.0,39653044.0,45452158.0,46994452.0,46871532.0,14782542.0,24215232.0,44918844.0,48578657.0,49106114.0
N_GE1,TOTAL,FOR,INAC_OTH,DE,687371570.0,745626638.0,730128564.0,699833343.0,770926126.0,798017337.0,911128220.0,864768908.0,321619814.0,443069796.0,785735784.0,876982563.0,978163818.0
N_GE1,TOTAL,FOR,INAC_OTH,DK,54550080.0,52304960.0,54200283.0,55136829.0,51068557.0,52560853.0,47568781.0,14786268.0,5812920.0,5429958.0,9119396.0,10932713.0,14167459.0
N_GE1,TOTAL,FOR,INAC_OTH,EE,1233465.0,1226827.0,1495486.0,994869.0,1253697.0,1055695.0,1804549.0,1616889.0,433971.0,602122.0,911202.0,1230219.0,1403806.0
N_GE1,TOTAL,FOR,INAC_OTH,EL,5723863.0,8619057.0,7876643.0,6941342.0,7166025.0,6482295.0,7609652.0,8567474.0,3547754.0,3907077.0,8863900.0,8980141.0,8269461.0
N_GE1,TOTAL,FOR,INAC_OTH,ES,15354023.0,15997575.0,14823577.0,18173153.0,19823715.0,19672077.0,20791427.0,19410689.0,6552758.0,9147181.0,23347345.0,21229871.0,27270036.0
N_GE1,TOTAL,FOR,INAC_OTH,FI,10707685.0,12856655.0,11052950.0,12568837.0,11666337.0,13109022.0,11997091.0,14258874.0,9490004.0,3714573.0,9304939.0,12889733.0,15986812.0
N_GE1,TOTAL,FOR,INAC_OTH,FR,211717989.0,221383996.0,235098079.0,199278725.0,200063793.0,221280432.0,227834353.0,230482843.0,21003287.0,28831437.0,54924378.0,60011664.0,58358932.0
N_GE1,TOTAL,FOR,INAC_OTH,HR,15848458.0,21710694.0,4190768.0,6434175.0,8644304.0,3410135.0,11625601.0,2503311.0,1345080.0,5703032.0,7112490.0,10908937.0,10957087.0
N_GE1,TOTAL,FOR,INAC_OTH,HU,22690212.0,23296784.0,26230418.0,28133920.0,29865464.0,30819562.0,33266034.0,40003987.0,11936867.0,14537888.0,28085192.0,33804685.0,35338587.0
N_GE1,TOTAL,FOR,INAC_OTH,IE,43497864.0,43014701.0,43385325.0,43527700.0,47222817.0,47904081.0,50197497.0,55303218.0,12998481.0,13900939.0,49836324.0,56109362.0,67902474.0
N_GE1,TOTAL,FOR,INAC_OTH,IT,105495896.0,92287385.0,90196548.0,87585736.0,77133618.0,78155312.0,110255062.0,108709743.0,26449648.0,38775502.0,76682714.0,71670216.0,71900236.0
N_GE1,TOTAL,FOR,INAC_OTH,LT,12942904.0,13642361.0,12102708.0,12636135.0,12938130.0,13227989.0,14404777.0,14737607.0,4434442.0,5414696.0,13103053.0,14855414.0,15877403.0
N_GE1,TOTAL,FOR,INAC_OTH,LU,2111185.0,10604138.0,11255418.0,10874082.0,10735463.0,16338840.0,15819287.0,3730987.0,11259939.0,14651861.0,20678816.0,21085015.0,21565601.0
N_GE1,TOTAL,FOR,INAC_OTH,LV,1759308.0,1406652.0,1641412.0,967784.0,1088280.0,1058779.0,975487.0,1272409.0,684635.0,839473.0,1459170.0,1316869.0,1206889.0
N_GE1,TOTAL,FOR,INAC_OTH,MT,2286772.0,2610807.0,2585315.0,569995.0,316645.0,3282177.0,3868712.0,784021.0,256427.0,335647.0,528362.0,776196.0,874577.0
N_GE1,TOTAL,FOR,INAC_OTH,NL,49290343.0,43959520.0,43789415.0,45642687.0,41705613.0,52051062.0,50370250.0,52607270.0,15515590.0,26375437.0,53451964.0,55954262.0,54966158.0
N_GE1,TOTAL,FOR,INAC_OTH,PL,85954178.0,97443011.0,103675558.0,99647918.0,105439704.0,119142892.0,121088446.0,133252327.0,62541610.0,70929997.0,120504844.0,121381159.0,125453878.0
N_GE1,TOTAL,FOR,INAC_OTH,PT,2403990.0,4813177.0,11679160.0,2684931.0,2350942.0,11367159.0,3699910.0,4106138.0,1270321.0,1698250.0,3689090.0,18549020.0,3840313.0
N_GE1,TOTAL,FOR,INAC_OTH,RO,1823666.0,2641390.0,2960846.0,2340930.0,2059105.0,1956705.0,1553390.0,2437164.0,530346.0,1250912.0,1552355.0,1290491.0,1471442.0
N_GE1,TOTAL,FOR,INAC_OTH,SI,2256479.0,2157007.0,2608295.0,3457594.0,3754075.0,15711408.0,17305373.0,16292233.0,7245570.0,2266735.0,3206197.0,4082628.0,4270706.0
N_GE1,TOTAL,FOR,INAC_OTH,SK,20045360.0,16747450.0,14238982.0,19087730.0,17929984.0,21394899.0,27149927.0,30155344.0,5031783.0,8883452.0,17785259.0,24443962.0,27498993.0
N_GE1,TOTAL,FOR,UNE,AT,908027.0,944757.0,1536232.0,1040166.0,1278773.0,663507.0,703740.0,1768463.0,1206431.0,1284076.0,1299458.0,2666690.0,2542908.0
N_GE1,TOTAL,FOR,UNE,EE,561427.0,458290.0,583807.0,413951.0,341846.0,214015.0,449127.0,235685.0,199220.0,222684.0,129656.0,276345.0,309852.0
