c_resid,nace_r2,geo,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 ,2022 ,2023 ,2024 
PT,I551-I553,ES,11.41,-3.54,-11.76,-5.41,13.16,184.04,-58.03,5.3,7.11,9.32,-75.32,118.21,105.3,18.43,5.76
PT,I551-I553,EU27_2020,-11.57,-13.99,-70.38,4.33,-38.02,29.18,-9.83,7.3,6.51,8.31,-46.74,33.34,44.16,8.15,4.03
PT,I551-I553,FI,11.5,-10.74,-4.13,-21.83,13.07,14.8,28.29,10.97,30.6,12.27,-77.38,26.85,125.31,32.98,7.89
PT,I551-I553,FR,10.74,7.95,5.17,12.74,7.97,-6.01,9.05,10.55,3.48,4.41,-66.22,22.57,145.81,11.77,-0.6
PT,I551-I553,HR,1.32,10.36,-13.0,9.99,13.87,23.97,2.01,29.2,15.24,16.96,-89.54,227.39,101.72,11.38,11.19
PT,I551-I553,HU,3.71,8.31,0.27,13.77,-1.31,0.93,2.56,17.12,27.95,13.77,-76.58,83.19,67.29,35.22,15.77
PT,I551-I553,IT,8.38,1.6,-4.25,-1.57,9.48,7.59,10.94,8.2,16.01,9.45,-80.38,99.35,159.22,20.86,10.52
PT,I551-I553,LI,-21.46,-1.74,-8.88,-6.49,2.78,41.22,21.05,-24.51,56.54,2.34,-70.26,89.01,40.12,26.97,19.28
PT,I551-I553,LT,-1.41,30.51,-15.7,24.39,13.34,100.22,-33.45,-13.72,45.26,-0.44,-85.58,264.87,81.9,8.11,14.11
PT,I551-I553,LU,4.63,9.34,10.18,-10.29,14.49,4.67,-6.5,-9.08,15.4,17.38,-55.99,92.56,58.54,8.75,2.45
PT,I551-I553,LV,12.13,8.59,-25.5,20.14,22.26,34.4,-11.79,19.99,20.56,2.41,-77.89,46.89,136.36,29.27,26.87
PT,I551-I553,MK,8.83,8.27,11.88,-7.33,5.32,5.44,29.12,37.2,9.15,38.25,-89.57,431.72,53.11,12.18,10.03
PT,I551-I553,MT,3.22,-12.44,11.79,-18.4,33.12,20.27,29.08,21.67,103.23,65.99,-74.55,92.93,49.61,50.07,-3.51
PT,I551-I553,PL,11.01,9.27,14.98,-20.48,6.32,19.1,19.44,-4.57,3.55,-0.56,-73.33,48.65,85.54,16.84,22.8
PT,I551-I553,PT,1.27,-2.07,-5.85,5.03,9.51,8.84,7.08,7.15,5.59,7.98,-39.03,28.89,30.67,5.01,3.15
PT,I551-I553,SE,4.42,-0.8,-12.08,21.03,7.59,15.32,-7.1,1.38,29.03,16.23,-55.08,65.46,11.49,28.25,6.72
PT,I551-I553,SK,21.71,21.65,-4.34,15.39,-3.11,6.87,39.12,11.29,8.78,20.96,-78.24,11.88,147.9,36.46,-7.16
PT,I552,EL,-1.76,15.6,-19.77,10.28,57.72,12.11,15.34,-11.6,38.77,18.18,-70.19,170.58,96.31,11.42,7.38
PT,I552,PT,-3.19,-9.27,-14.1,70.12,2.3,49.1,23.9,26.86,35.78,23.03,-35.99,54.22,31.13,10.22,3.63
PT,I552_I553,AT,-2.52,-3.07,6.57,1.67,8.74,7.92,23.07,13.92,30.96,37.07,-72.38,12.8,125.78,32.29,17.39
PT,I552_I553,BE,-16.83,23.17,0.65,70.32,18.94,14.18,44.75,-29.2,60.59,-4.86,-66.48,22.17,182.09,6.69,-1.69
PT,I552_I553,CZ,0.85,-1.68,43.55,28.55,31.93,23.77,51.29,17.94,-19.5,-11.31,-78.74,18.37,337.23,-31.75,14.91
PT,I552_I553,DE,33.07,-18.26,20.51,-2.18,1.78,21.8,17.16,-2.23,19.25,14.85,-67.29,2.73,150.11,11.92,25.36
PT,I552_I553,DK,-8.29,-13.56,63.2,-7.78,167.27,19.12,-26.06,-35.8,99.29,-34.13,-65.09,80.88,118.36,10.84,18.86
PT,I552_I553,EA,-5.47,-3.83,-93.43,12.32,-46.94,162.56,-47.33,12.13,18.86,15.97,-38.5,41.09,34.67,10.85,2.54
PT,I552_I553,EE,43.24,-12.94,23.22,17.84,-3.41,52.1,-12.63,-22.43,46.04,3.08,-75.25,49.43,78.85,21.08,40.85
PT,I552_I553,ES,13.95,-9.34,-10.56,-2.65,16.5,1805.81,-93.32,2.3,13.04,13.53,-76.65,209.3,104.17,30.31,4.49
PT,I552_I553,EU27_2020,-16.3,-17.46,-93.52,12.37,-46.41,160.41,-46.88,12.22,18.96,15.81,-38.42,39.79,35.03,10.14,2.59
PT,I552_I553,FI,-10.54,5.75,3.8,-8.38,-2.0,-7.0,-18.5,68.85,87.02,40.32,-73.87,33.55,45.52,52.48,-3.7
PT,I552_I553,FR,13.42,271.22,12.77,19.71,-19.77,-6.97,33.83,-6.88,-20.04,45.01,-54.57,-18.7,117.13,37.88,6.94
PT,I552_I553,HR,-9.2,-4.57,55.65,66.15,31.69,35.6,16.63,34.95,21.59,20.97,-88.27,235.77,84.69,9.96,6.25
PT,I552_I553,HU,-32.11,-13.79,131.14,32.88,18.6,60.47,3.76,21.43,51.44,16.37,-71.1,27.11,132.0,14.1,1.95
PT,I552_I553,IT,4.5,2.84,-6.36,7.84,16.5,18.95,26.67,23.67,27.0,17.79,-79.57,124.05,167.54,26.06,16.01
PT,I552_I553,LI,-51.28,-73.68,60.0,75.0,-42.86,112.5,223.53,-45.45,16.67,31.43,-82.61,12.5,211.11,185.71,-10.0
PT,I552_I553,LT,7.94,14.71,139.74,-29.41,91.67,157.71,-6.44,40.0,-22.48,73.56,-87.82,113.57,53.85,-14.78,116.84
PT,I552_I553,LU,-45.03,96.88,65.51,-26.58,16.15,-17.15,32.07,31.86,56.64,-4.41,-31.29,27.72,49.08,-11.31,21.78
PT,I552_I553,LV,-22.67,89.47,35.32,35.19,15.84,-41.57,19.55,15.28,-20.93,-30.29,-67.51,-40.26,321.74,87.11,26.17
PT,I552_I553,MK,-73.73,267.74,-49.12,-20.69,10.87,-17.65,0.0,-4.76,67.5,35.82,-91.21,212.5,84.0,-4.35,-29.55
PT,I552_I553,PL,28.35,15.48,24.61,-28.97,4.64,15.14,7.28,30.87,-5.35,-3.6,-80.44,69.57,66.58,23.64,14.9
PT,I552_I553,PT,-9.52,-4.29,-4.71,12.76,-2.8,21.47,15.03,13.68,19.91,15.37,-33.37,37.4,26.88,7.18,1.52
PT,I552_I553,SE,-0.32,-1.06,-32.32,23.36,-14.89,35.96,41.97,-9.83,74.39,4.89,-46.4,95.23,-47.87,33.39,11.82
PT,I552_I553,SK,24.91,-2.67,-3.75,-12.14,17.92,9.41,8.86,28.43,19.87,38.99,-75.24,16.28,94.87,0.2,-6.67
PT,I553,EL,-28.15,-8.93,-33.96,10.86,51.03,-16.38,8.16,66.42,42.4,-9.55,-93.13,507.69,105.91,29.92,11.83
PT,I553,PT,-11.56,-2.54,-1.64,-3.64,-5.38,6.39,8.24,2.15,2.65,4.37,-28.92,11.72,17.92,0.05,-3.93
RO,I551,AT,-6.04,5.6,-4.94,-4.42,2.49,3.66,6.44,6.92,4.51,8.94,-68.0,14.06,134.97,9.18,6.97
RO,I551,BE,15.17,11.25,-4.69,6.73,-3.04,9.81,-8.69,23.12,21.39,5.58,-64.51,15.3,92.04,11.36,1.13
RO,I551,BG,6.57,28.36,-0.22,5.38,-13.51,22.2,14.11,2.19,13.55,30.16,-38.57,65.45,24.27,7.61,2.89
RO,I551,CY,6.25,43.97,-30.8,-14.01,21.2,12.46,10.12,55.05,21.8,-1.43,-77.18,181.75,52.85,55.47,31.05
RO,I551,CZ,6.53,14.28,7.54,3.33,-1.7,8.18,17.37,4.5,3.3,7.31,-71.62,46.42,155.73,18.06,-8.14
RO,I551,DE,16.92,12.02,8.11,12.25,12.68,6.19,7.69,19.87,3.56,2.08,-51.81,4.66,63.42,19.82,14.38
RO,I551,DK,39.0,-84.37,61.55,2.47,17.62,22.66,4.3,31.8,6.9,28.77,-58.93,71.71,87.07,-8.36,23.06
RO,I551,EA,6.6,12.4,0.39,5.77,7.31,10.63,9.09,13.59,10.14,4.74,-62.73,61.88,72.7,15.88,5.61
RO,I551,EE,11.44,76.05,-3.3,8.64,3.31,16.24,-3.22,49.33,-10.61,30.44,-67.5,81.49,61.69,3.92,25.82
RO,I551,EL,-15.33,12.43,7.73,28.9,14.82,7.96,3.66,16.25,24.18,3.0,-68.85,164.64,50.19,12.6,0.27
RO,I551,ES,28.25,15.78,-8.28,-1.45,13.82,13.44,21.32,20.42,8.02,15.5,-56.86,61.75,67.24,9.44,6.12
RO,I551,EU27_2020,0.35,15.35,-7.43,2.55,-37.95,14.61,9.81,9.0,7.48,6.78,-86.57,500.89,31.89,9.58,4.03
RO,I551,FI,-5.74,6.45,1.75,-3.18,-2.75,8.54,21.49,21.38,4.76,10.22,-70.9,106.1,80.05,5.65,12.81
RO,I551,FR,15.92,23.05,5.93,14.5,0.98,19.46,1.14,14.16,19.0,-7.75,-62.4,31.0,100.26,7.33,-2.15
RO,I551,HR,-9.41,11.38,-0.47,1.1,-7.59,12.05,13.41,6.11,4.6,1.43,-51.34,62.93,36.38,19.67,-0.93
RO,I551,HU,0.89,0.64,4.14,-1.2,8.27,7.63,11.9,1.13,5.46,8.37,-71.51,75.18,130.89,13.14,3.61
RO,I551,IT,11.6,12.09,2.93,-1.57,0.86,9.85,12.68,2.82,5.35,4.87,-63.53,68.9,70.62,18.27,5.89
RO,I551,LI,-2.46,36.97,22.09,-11.56,-21.59,-17.39,42.11,36.42,31.22,-23.45,-68.02,111.27,36.0,28.43,-14.12
RO,I551,LT,-12.75,87.66,-24.9,18.58,11.43,13.21,8.85,8.97,15.68,5.77,-64.08,-1.54,132.35,38.7,7.58
RO,I551,LU,18.46,-0.46,9.14,22.79,12.19,-1.93,-11.47,1.2,-4.9,8.58,-72.8,139.73,35.25,35.31,-2.11
RO,I551,LV,65.24,4.01,1.73,13.97,22.32,15.17,4.34,11.25,14.52,2.08,-72.67,42.3,188.46,-7.88,56.71
RO,I551,MK,40.32,18.36,26.24,33.5,10.1,12.64,19.46,61.0,10.79,14.56,-90.02,537.18,62.32,12.71,5.58
RO,I551,MT,-32.94,41.67,9.36,14.32,91.68,8.07,23.1,46.62,-5.3,-0.92,-78.08,71.95,210.29,38.8,-6.58
RO,I551,NL,5.72,17.2,5.97,17.01,12.15,15.38,11.23,19.88,9.49,0.94,-60.38,54.76,74.97,-1.21,8.78
RO,I551,PL,31.02,5.97,10.29,18.1,9.32,3.23,8.43,18.6,1.62,0.71,-65.75,20.99,101.45,15.81,10.33
RO,I551,PT,5.81,7.06,19.61,15.55,4.46,25.72,1.27,42.37,-2.45,0.1,-69.72,94.12,99.11,15.6,10.8
RO,I551,SE,42.88,19.07,40.32,-10.38,22.43,27.57,12.93,31.64,-2.87,15.41,-39.8,27.98,6.0,46.17,-13.96
RO,I551,SK,1.56,13.22,9.62,6.22,1.07,21.18,7.18,8.57,0.58,5.72,-74.02,-7.64,229.96,30.4,8.84
RO,I551-I553,AT,-5.33,5.29,-4.29,-3.54,2.4,4.1,6.69,8.11,5.4,9.32,-67.35,12.56,138.95,11.17,6.89
RO,I551-I553,BE,15.14,11.33,-2.3,6.28,-3.16,12.81,-4.02,20.09,27.09,2.08,-64.45,16.29,99.34,9.93,4.36
RO,I551-I553,BG,6.79,28.29,0.65,5.47,-13.43,22.27,14.18,2.39,14.49,29.59,-38.86,65.17,24.73,8.03,2.4
RO,I551-I553,CY,6.57,43.19,-32.06,-14.11,21.12,12.68,9.87,55.05,21.77,-1.42,-77.18,181.75,52.89,55.44,31.18
RO,I551-I553,CZ,4.95,13.24,8.41,6.25,-0.42,9.45,16.07,5.52,2.74,7.22,-70.94,41.41,155.52,17.96,-8.79
RO,I551-I553,DE,15.92,11.42,10.54,11.83,11.66,7.5,7.53,19.29,4.57,2.67,-50.41,4.43,61.46,21.16,14.71
RO,I551-I553,DK,35.64,-83.8,41.79,19.58,12.24,46.11,-2.55,19.22,14.52,33.62,-55.17,82.16,91.52,-12.75,6.86
RO,I551-I553,EA,-10.15,11.64,-43.06,6.48,10.14,11.03,8.74,14.64,10.93,6.51,-63.38,65.27,77.37,17.92,7.42
RO,I551-I553,EL,-17.27,11.91,7.48,27.86,34.89,9.99,-0.73,15.89,21.54,3.8,-71.36,169.12,69.59,5.66,4.28
RO,I551-I553,ES,24.29,13.94,-8.49,-2.88,14.98,11.27,22.6,19.95,8.51,15.57,-56.58,67.89,65.49,9.24,6.0
RO,I551-I553,EU27_2020,15.06,0.08,-28.97,3.78,-37.98,15.75,10.19,10.72,8.55,6.89,-87.67,548.98,29.56,9.62,3.88
RO,I551-I553,FI,-5.12,0.99,5.86,-2.3,-2.69,7.37,9.8,27.87,0.83,10.87,-70.25,101.74,78.91,5.66,10.99
RO,I551-I553,FR,16.1,45.25,7.42,19.08,-4.87,14.99,1.81,16.06,14.8,0.57,-61.01,15.68,95.42,12.03,-1.15
RO,I551-I553,HR,-11.29,11.04,44.31,5.89,-2.84,20.57,23.95,12.67,8.16,8.95,-49.83,57.9,24.24,19.32,2.95
RO,I551-I553,HU,0.2,1.46,4.71,-1.73,8.32,8.24,12.7,2.2,5.38,9.29,-72.62,80.76,127.2,13.49,3.03
RO,I551-I553,IT,12.23,12.08,4.07,-1.44,1.26,11.63,14.26,6.5,7.41,7.76,-64.38,73.38,75.59,22.51,10.15
RO,I551-I553,LI,-8.63,32.28,25.6,-9.48,-22.51,-16.89,41.46,35.63,43.22,-28.11,-69.96,143.84,34.27,28.03,-8.5
RO,I551-I553,LT,-13.17,84.97,-21.63,18.65,10.42,22.84,6.93,10.24,21.24,3.09,-66.64,-6.65,131.97,41.91,10.62
RO,I551-I553,LU,17.27,2.95,11.02,23.13,11.63,-4.24,-12.04,4.2,-3.3,8.34,-69.44,122.41,31.63,29.85,-0.02
RO,I551-I553,LV,36.18,2.67,8.48,11.14,23.5,10.86,6.34,10.57,12.81,2.55,-72.85,40.44,192.07,-6.83,55.68
RO,I551-I553,MK,27.23,13.82,25.59,33.74,11.57,12.64,15.75,62.87,11.25,13.37,-90.23,536.76,62.97,12.65,5.86
RO,I551-I553,MT,-32.94,41.67,9.36,14.32,98.43,4.91,23.61,47.44,-5.1,-1.73,-77.43,66.35,208.83,39.58,-6.28
RO,I551-I553,PL,25.71,5.94,11.14,16.81,7.25,4.28,6.61,17.46,0.75,2.84,-66.01,24.35,95.97,15.93,11.67
RO,I551-I553,PT,6.12,6.9,19.58,15.71,4.5,28.8,5.31,45.66,2.8,2.75,-69.47,89.7,102.8,14.94,10.5
RO,I551-I553,SE,34.76,21.68,63.77,-19.64,33.6,16.89,5.57,37.43,-1.5,18.67,-33.05,32.13,0.14,29.17,-16.45
RO,I551-I553,SK,5.08,12.1,4.62,7.81,-1.74,22.07,11.91,9.83,-2.62,6.01,-74.08,-10.22,228.04,35.06,9.22
RO,I552,EL,-22.73,10.48,7.09,24.24,106.64,14.18,-9.24,14.37,15.48,5.48,-77.78,186.72,130.28,-8.28,13.44
RO,I552_I553,AT,4.51,1.39,3.98,6.84,1.5,8.73,9.26,19.78,13.22,12.39,-62.23,2.64,168.35,24.04,6.43
RO,I552_I553,BE,14.32,13.27,54.51,-0.27,-5.16,60.94,47.12,-0.5,74.95,-18.3,-64.03,23.67,149.92,2.33,23.08
RO,I552_I553,BG,111.0,12.9,233.31,12.16,-7.35,26.86,18.92,15.46,68.52,7.38,-52.43,48.14,56.54,31.03,-19.3
RO,I552_I553,CZ,-28.37,-19.58,47.73,101.18,20.9,26.7,0.91,19.19,-3.92,6.08,-62.1,-6.84,152.4,16.36,-18.82
RO,I552_I553,DE,1.99,1.91,53.47,6.66,-1.72,27.23,5.57,11.88,18.37,9.65,-34.85,2.56,45.0,33.81,17.52
RO,I552_I553,DK,24.94,-81.79,-18.37,122.65,-2.68,124.69,-15.09,-9.05,39.32,45.72,-46.88,100.0,98.03,-18.83,-18.45
RO,I552_I553,EA,-21.96,10.91,-85.49,11.27,28.31,13.14,6.89,20.26,14.91,15.05,-66.29,81.84,97.69,25.66,13.76
RO,I552_I553,ES,5.37,3.2,-9.89,-12.39,23.61,-3.65,32.96,16.5,12.24,16.03,-54.53,110.49,56.14,8.11,5.35
RO,I552_I553,EU27_2020,41.27,-18.47,-65.97,9.56,-38.11,20.74,11.77,17.76,12.61,7.29,-91.6,825.46,20.87,9.79,3.27
RO,I552_I553,FI,-1.88,-26.57,35.9,2.53,-2.37,1.31,-54.69,123.79,-30.71,18.75,-62.92,63.23,66.21,5.83,-11.01
RO,I552_I553,FR,25.65,1114.76,14.72,39.72,-26.49,-7.64,6.2,27.91,-8.64,60.97,-55.21,-37.83,59.8,55.38,5.23
RO,I552_I553,HR,-17.86,9.7,219.54,11.74,2.4,29.05,33.05,17.5,10.53,13.69,-48.99,55.21,17.42,19.09,5.5
RO,I552_I553,HU,-9.84,14.92,12.93,-8.68,9.01,16.78,23.15,14.79,4.57,18.93,-83.25,171.95,88.4,18.08,-4.08
RO,I552_I553,IT,17.15,11.98,12.57,-0.57,3.99,23.28,23.54,26.11,16.35,19.11,-67.32,90.64,92.6,35.35,21.43
RO,I552_I553,LI,-52.94,-37.5,140.0,25.0,-33.33,-10.0,33.33,25.0,220.0,-56.25,-90.48,1300.0,25.0,25.71,25.0
RO,I552_I553,LT,-18.97,45.39,40.49,19.44,0.29,130.72,-3.64,18.12,53.09,-8.51,-79.43,-51.34,125.2,100.35,49.04
RO,I552_I553,LU,-5.04,82.3,34.95,26.62,5.97,-28.69,-20.3,52.83,13.89,6.23,-38.78,52.08,8.49,-13.64,26.02
RO,I552_I553,LV,-79.85,-41.25,400.0,-22.13,43.72,-52.47,77.6,-3.6,-28.5,20.92,-78.92,-38.46,545.83,39.35,25.93
RO,I552_I553,MK,-33.62,-30.72,14.62,38.27,37.8,12.53,-37.24,113.76,20.74,-9.0,-95.18,516.22,96.05,10.07,17.89
RO,I552_I553,PL,-8.42,5.68,19.01,5.84,-12.48,16.77,-12.47,2.68,-12.36,40.11,-69.22,71.22,41.85,17.65,30.22
RO,I552_I553,PT,15.29,2.55,18.91,20.19,5.74,111.28,69.77,76.96,43.04,16.6,-68.35,70.72,120.79,12.07,9.12
RO,I552_I553,SE,10.5,31.81,145.65,-38.13,65.89,-5.9,-15.73,59.9,2.88,28.49,-14.81,40.06,-10.1,-5.84,-24.42
RO,I552_I553,SK,30.29,5.88,-25.23,21.8,-23.21,31.01,55.86,17.91,-21.43,8.22,-74.49,-29.6,209.15,83.87,11.99
RO,I553,EL,-28.23,4.32,-5.05,28.79,31.4,2.67,12.8,44.99,31.61,9.45,-53.87,128.35,17.61,22.36,12.19
RU,I551,AT,32.27,30.23,17.5,6.47,-11.32,-33.57,-14.8,24.45,0.55,3.02,-71.59,-71.32,57.89,10.89,4.39
RU,I551,BE,31.93,30.89,14.24,1.22,-9.5,-27.88,-19.55,40.36,11.71,15.89,-82.5,-64.32,76.94,13.57,11.31
RU,I551,BG,11.68,25.61,31.35,9.53,-19.56,-38.11,38.66,-12.32,-20.24,-8.83,-84.26,75.61,-8.88,-5.93,-26.2
RU,I551,CY,57.01,50.27,38.15,27.47,2.3,-26.18,47.13,2.69,-6.65,0.07,-91.56,744.67,-84.2,-16.55,-0.35
RU,I551,CZ,28.41,34.84,30.52,9.39,-15.61,-37.81,-6.11,35.85,-2.67,4.8,-76.69,-80.66,91.46,-10.73,-5.78
RU,I551,DE,28.57,25.03,24.94,13.08,-8.46,-29.02,-10.31,22.48,4.58,6.09,-76.13,-63.2,67.99,-7.45,-8.09
RU,I551,DK,19.14,21.63,24.07,15.77,-8.53,-37.09,-7.98,12.33,32.78,-10.1,-78.8,-31.76,43.24,-26.48,18.24
RU,I551,EA,29.96,34.59,20.56,15.73,-7.48,-32.33,-1.7,20.46,4.12,4.05,-82.86,4.44,-1.83,4.19,1.58
RU,I551,EE,51.7,41.86,28.85,13.03,-13.02,-33.84,7.21,17.48,2.79,4.75,-69.13,-61.27,156.15,-73.13,25.97
RU,I551,EL,31.34,39.01,19.5,39.05,-8.88,-32.12,5.81,13.32,8.44,-7.02,-96.45,709.49,-64.26,-8.14,-7.73
RU,I551,ES,46.47,55.22,30.04,16.58,-13.54,-41.28,6.59,18.02,1.01,7.69,-86.01,-8.47,72.83,17.29,3.6
RU,I551,EU27_2020,30.06,29.74,22.55,14.4,-11.32,-33.99,-0.91,19.88,2.94,3.85,-81.95,-0.55,-2.05,-2.16,0.64
RU,I551,FI,11.53,23.3,13.09,2.65,-23.23,-43.5,-12.0,27.71,-3.81,4.17,-71.31,-85.44,497.52,-72.58,-69.01
RU,I551,FR,28.46,19.71,14.98,11.84,-12.1,-31.32,-21.71,32.84,8.59,3.93,-82.25,-23.59,42.86,33.0,11.21
RU,I551,HR,34.67,7.53,2.46,-27.3,-24.94,-32.13,5.31,-4.08,-1.02,15.0,-84.37,601.88,-59.48,-40.54,-11.08
RU,I551,HU,19.96,18.65,34.07,24.54,-5.17,-22.01,-6.56,22.72,2.39,4.24,-79.43,54.66,-14.98,-50.2,29.72
RU,I551,IT,27.45,28.34,15.05,11.05,-9.17,-35.13,-7.26,25.72,7.1,6.34,-83.41,-29.78,59.12,46.88,4.86
RU,I551,LI,-3.54,59.27,5.6,40.64,-2.29,-33.89,6.29,18.19,-2.0,27.23,-78.01,-70.1,123.33,-24.88,13.91
RU,I551,LT,32.81,37.24,42.5,13.26,-9.99,-33.78,-1.73,7.69,6.19,7.75,-78.78,-64.83,212.16,-61.12,-35.39
RU,I551,LU,10.84,25.18,11.2,12.82,1.65,-38.37,-33.34,17.89,0.29,-0.36,-84.05,55.24,15.04,10.52,5.54
RU,I551,LV,62.85,46.41,28.25,34.09,-3.83,-30.33,1.38,15.09,7.0,7.55,-73.63,-72.17,88.24,-55.31,-15.29
RU,I551,MK,55.33,25.59,6.26,23.38,-1.95,1.29,-1.03,51.7,-17.58,13.44,-82.47,600.9,-63.76,-37.52,-21.8
RU,I551,MT,30.6,9.91,38.12,31.03,-22.23,-46.03,-22.68,39.78,5.99,3.35,-84.65,-63.71,147.98,-48.86,63.97
RU,I551,NL,20.93,20.78,10.18,23.89,-2.13,-22.93,-14.09,37.2,11.61,14.93,-78.05,-47.5,14.87,4.6,-1.14
RU,I551,PL,32.95,28.46,41.61,4.22,-16.15,-35.33,1.51,21.43,-2.44,5.65,-73.7,-57.02,58.16,-51.33,-14.28
RU,I551,PT,38.17,41.03,24.75,17.05,-9.51,-33.92,-6.45,39.02,4.05,7.14,-78.26,-25.44,103.17,21.01,5.11
RU,I551,SE,18.98,-9.51,8.2,6.12,-15.63,-31.99,-13.02,11.74,20.03,-2.02,-77.97,-63.77,68.25,-41.18,-28.76
RU,I551,SK,18.11,28.87,14.03,35.48,-26.27,-24.83,19.95,17.74,-6.35,22.13,-79.03,-60.7,82.76,-10.31,-1.54
RU,I551-I553,AT,32.83,30.85,18.81,7.37,-10.34,-33.23,-13.73,24.1,2.5,3.99,-70.94,-72.79,63.67,13.05,3.47
RU,I551-I553,BE,31.92,31.09,15.19,1.79,-7.85,-25.26,-16.86,41.21,14.49,18.44,-83.12,-65.95,81.82,14.64,12.64
RU,I551-I553,CY,57.05,49.93,37.36,27.47,2.31,-26.17,47.1,2.69,-6.65,0.08,-91.56,744.67,-84.16,-16.7,-0.36
RU,I551-I553,CZ,26.85,34.81,30.91,9.74,-13.94,-37.09,-6.28,34.55,-0.75,3.65,-76.59,-80.42,89.95,-12.33,-5.5
RU,I551-I553,DE,28.44,24.89,24.59,13.03,-8.41,-28.86,-10.26,23.02,5.79,7.27,-76.38,-63.28,70.26,-6.31,-7.71
RU,I551-I553,DK,20.52,17.38,25.0,17.55,-5.73,-34.5,-4.75,13.77,36.25,-11.1,-79.04,-37.33,64.0,-27.75,11.14
RU,I551-I553,EA,25.69,30.84,6.46,17.05,-6.01,-31.0,-1.45,21.49,5.55,5.66,-82.99,0.05,2.54,8.76,3.29
RU,I551-I553,EL,29.43,37.19,20.36,39.76,-2.34,-28.88,6.44,13.98,7.61,-5.57,-96.74,770.34,-65.01,-7.35,1.37
RU,I551-I553,ES,46.55,56.68,30.48,17.8,-12.38,-40.15,6.8,17.73,-0.18,8.46,-86.15,-13.29,89.85,17.9,2.37
RU,I551-I553,EU27_2020,22.68,22.47,13.96,15.32,-9.81,-32.83,-0.74,20.88,4.45,5.23,-82.12,-1.15,-0.6,0.77,2.33
RU,I551-I553,FI,11.58,23.73,16.06,6.47,-20.99,-42.82,-12.77,24.55,-1.17,2.59,-72.58,-85.71,481.31,-72.16,-67.25
RU,I551-I553,FR,28.37,35.28,13.23,14.45,-12.51,-30.6,-22.27,32.3,10.98,6.6,-79.87,-32.51,32.38,34.94,12.42
RU,I551-I553,HR,22.43,6.59,29.69,-23.1,-11.91,-23.79,6.78,11.21,2.48,13.45,-83.63,481.86,-61.28,-32.28,-9.94
RU,I551-I553,HU,20.15,18.91,34.13,23.82,-4.48,-21.41,-6.45,23.28,4.74,5.19,-79.73,55.29,-13.68,-48.63,27.62
RU,I551-I553,IT,27.47,29.26,15.86,12.82,-7.36,-33.07,-5.23,29.24,10.49,10.01,-83.81,-30.66,65.27,49.92,7.95
RU,I551-I553,LI,-1.94,55.59,5.39,38.92,1.23,-33.17,7.15,18.92,-0.17,27.01,-78.2,-72.42,142.86,-22.17,22.09
RU,I551-I553,LT,33.6,38.54,64.4,13.54,-8.84,-31.98,0.92,8.08,9.2,7.07,-79.52,-68.39,199.24,-61.47,-31.59
RU,I551-I553,LU,5.76,28.04,10.63,13.15,1.35,-37.79,-32.05,20.49,2.33,-0.72,-83.31,43.17,17.31,9.66,7.26
RU,I551-I553,LV,64.77,46.5,33.39,33.42,-4.1,-31.53,2.49,15.62,7.29,7.86,-74.05,-72.19,88.86,-55.65,-16.48
RU,I551-I553,MK,51.79,26.21,1.69,22.14,4.48,-4.15,-1.36,55.25,-18.4,13.74,-82.75,613.75,-64.65,-37.02,-21.15
RU,I551-I553,MT,23.43,9.46,39.09,34.16,-22.39,-45.8,-25.33,44.38,4.93,4.32,-83.79,-66.97,155.94,-47.17,73.15
RU,I551-I553,PL,32.97,30.96,41.6,2.86,-15.51,-34.93,1.15,22.02,-1.1,5.68,-74.09,-56.57,54.33,-50.66,-11.57
RU,I551-I553,PT,36.25,40.8,24.7,19.03,-9.09,-30.92,-4.26,47.02,13.28,11.24,-79.45,-25.3,108.87,23.18,3.89
RU,I551-I553,SE,20.79,-8.53,9.51,4.75,-14.23,-31.21,-12.22,9.6,18.37,-0.22,-77.76,-52.68,42.95,-47.07,-28.81
RU,I551-I553,SK,14.55,30.49,16.36,33.76,-24.71,-28.12,20.14,22.56,-5.48,24.57,-78.8,-60.95,73.52,1.99,-8.71
RU,I552,EL,10.04,15.86,32.98,48.87,77.27,-8.6,9.49,16.93,3.77,1.2,-97.95,1216.48,-68.77,-3.73,46.12
RU,I552_I553,AT,46.52,44.45,44.81,21.88,3.4,-29.13,-1.61,20.69,22.32,12.07,-66.01,-82.22,123.28,28.81,-2.27
RU,I552_I553,BE,31.45,37.61,43.99,15.42,26.74,13.91,8.63,47.22,33.16,32.78,-86.17,-76.04,126.96,22.34,21.53
RU,I552_I553,CZ,-2.22,34.0,40.56,17.9,21.61,-26.42,-8.46,17.81,27.57,-9.35,-75.33,-77.55,73.88,-31.03,-1.35
RU,I552_I553,DE,26.07,22.28,17.78,11.91,-7.25,-25.59,-9.18,33.62,27.44,24.68,-79.45,-64.48,104.41,7.71,-3.69
RU,I552_I553,DK,34.95,-21.79,38.37,40.38,23.96,-14.27,13.78,20.5,51.29,-14.89,-80.02,-61.02,218.77,-32.02,-14.59
RU,I552_I553,EA,11.65,16.49,-55.85,32.93,9.51,-19.27,0.41,29.05,15.24,15.55,-83.71,-25.52,38.2,35.25,10.9
