STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_ppp,Purchasing power parities indicator,ppp_cat18,Analytical categories for purchasing power parities (PPPs) calculation (based on COICOP18),unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HR,Croatia,2010,,15200,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HR,Croatia,2011,,15800,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HR,Croatia,2012,,15900,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HR,Croatia,2013,,16100,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HR,Croatia,2014,,16100,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HR,Croatia,2015,,16800,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HR,Croatia,2016,,17600,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HR,Croatia,2017,,18700,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HR,Croatia,2018,,19700,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HR,Croatia,2019,,21300,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HR,Croatia,2020,,20000,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HR,Croatia,2021,,23300,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HR,Croatia,2022,,26000,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HR,Croatia,2023,,29800,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HR,Croatia,2024,,31100,,p,provisional,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HU,Hungary,2000,,9900,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HU,Hungary,2001,,10900,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HU,Hungary,2002,,11900,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HU,Hungary,2003,,12700,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HU,Hungary,2004,,13300,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HU,Hungary,2005,,14000,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HU,Hungary,2006,,14600,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HU,Hungary,2007,,15100,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HU,Hungary,2008,,16100,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HU,Hungary,2009,,15600,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HU,Hungary,2010,,16400,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HU,Hungary,2011,,17100,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HU,Hungary,2012,,17100,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HU,Hungary,2013,,17800,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HU,Hungary,2014,,18500,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HU,Hungary,2015,,19400,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HU,Hungary,2016,,19600,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HU,Hungary,2017,,20400,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HU,Hungary,2018,,21900,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HU,Hungary,2019,,23200,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HU,Hungary,2020,,22700,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HU,Hungary,2021,,24800,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HU,Hungary,2022,,27300,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HU,Hungary,2023,,29000,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,HU,Hungary,2024,,30400,,p,provisional,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IE,Ireland,2000,,25100,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IE,Ireland,2001,,27000,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IE,Ireland,2002,,28900,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IE,Ireland,2003,,29800,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IE,Ireland,2004,,31700,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IE,Ireland,2005,,33100,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IE,Ireland,2006,,35200,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IE,Ireland,2007,,36900,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IE,Ireland,2008,,34200,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IE,Ireland,2009,,31300,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IE,Ireland,2010,,32700,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IE,Ireland,2011,,33900,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IE,Ireland,2012,,34500,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IE,Ireland,2013,,35200,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IE,Ireland,2014,,37700,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IE,Ireland,2015,,51500,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IE,Ireland,2016,,50800,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IE,Ireland,2017,,55300,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IE,Ireland,2018,,58700,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IE,Ireland,2019,,60000,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IE,Ireland,2020,,62500,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IE,Ireland,2021,,74700,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IE,Ireland,2022,,85700,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IE,Ireland,2023,,83600,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IE,Ireland,2024,,88500,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IS,Iceland,2000,,25100,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IS,Iceland,2001,,26700,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IS,Iceland,2002,,27000,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IS,Iceland,2003,,27200,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IS,Iceland,2004,,29400,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IS,Iceland,2005,,31100,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IS,Iceland,2006,,31900,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IS,Iceland,2007,,33200,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IS,Iceland,2008,,34300,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IS,Iceland,2009,,31800,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IS,Iceland,2010,,30800,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IS,Iceland,2011,,31500,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IS,Iceland,2012,,32000,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IS,Iceland,2013,,32900,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IS,Iceland,2014,,33900,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IS,Iceland,2015,,36400,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IS,Iceland,2016,,38400,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IS,Iceland,2017,,39400,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IS,Iceland,2018,,40200,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IS,Iceland,2019,,40800,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IS,Iceland,2020,,37400,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IS,Iceland,2021,,41200,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IS,Iceland,2022,,48800,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IS,Iceland,2023,,52200,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IS,Iceland,2024,,52500,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IT,Italy,2000,,22600,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IT,Italy,2001,,23300,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IT,Italy,2002,,23600,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IT,Italy,2003,,24000,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IT,Italy,2004,,24200,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),GDP,Gross domestic product,PC,Percentage,IT,Italy,2005,,24700,,,,,
