freq,c_dest,purpose,duration,wstatus,unit,geo,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 ,2022 ,2023 ,2024 
A,WORLD,PROF,N_GE1,ACT_INAC,NR,FI,6094186.0,5531542.0,5334276.0,5091597.0,5746499.0,5535870.0,5507727.0,5637338.0,2334343.0,1930632.0,3538520.0,3806509.0,3115728.0
A,WORLD,PROF,N_GE1,ACT_INAC,NR,FR,21840398.0,21347713.0,20356808.0,16046025.0,16396747.0,24601255.0,24114998.0,23213551.0,15433495.0,18564784.0,23096113.0,21821377.0,33275982.0
A,WORLD,PROF,N_GE1,ACT_INAC,NR,HR,1452238.0,1442010.0,1523610.0,963680.0,783594.0,842028.0,923487.0,837319.0,216307.0,363663.0,457360.0,684471.0,598223.0
A,WORLD,PROF,N_GE1,ACT_INAC,NR,HU,935566.0,746350.0,757202.0,796295.0,709939.0,694052.0,670382.0,750884.0,412570.0,468312.0,831099.0,916044.0,1026424.0
A,WORLD,PROF,N_GE1,ACT_INAC,NR,IE,909327.0,996813.0,1155613.0,1163107.0,1314153.0,1176653.0,1320281.0,1438435.0,480296.0,319610.0,1015628.0,1298370.0,1857163.0
A,WORLD,PROF,N_GE1,ACT_INAC,NR,IT,9658192.0,5587136.0,8111560.0,6893583.0,6756808.0,5626256.0,8848384.0,7787532.0,2503056.0,2956510.0,3771352.0,4107940.0,3432674.0
A,WORLD,PROF,N_GE1,ACT_INAC,NR,LT,631130.0,655548.0,697362.0,726769.0,749400.0,771526.0,817278.0,875080.0,482089.0,577112.0,877311.0,988731.0,1069006.0
A,WORLD,PROF,N_GE1,ACT_INAC,NR,LU,273463.0,275279.0,304371.0,254935.0,196024.0,449647.0,485963.0,511881.0,210670.0,180573.0,320208.0,450256.0,453720.0
A,WORLD,PROF,N_GE1,ACT_INAC,NR,LV,440968.0,421957.0,250130.0,241587.0,247945.0,238592.0,229180.0,252212.0,88378.0,114535.0,191419.0,282501.0,318703.0
A,WORLD,PROF,N_GE1,ACT_INAC,NR,MT,63368.0,68171.0,77020.0,82063.0,62001.0,118676.0,121736.0,123503.0,68901.0,72033.0,71322.0,133992.0,116750.0
A,WORLD,PROF,N_GE1,ACT_INAC,NR,NL,2262696.0,2137344.0,2079054.0,2381623.0,2405810.0,3506068.0,3427029.0,3938363.0,1822841.0,1350457.0,2645747.0,3061985.0,3553094.0
A,WORLD,PROF,N_GE1,ACT_INAC,NR,PL,6864346.0,5112044.0,2028682.0,2076310.0,2338232.0,2733580.0,2877895.0,2938131.0,1997458.0,2291202.0,2974248.0,3363097.0,3644584.0
A,WORLD,PROF,N_GE1,ACT_INAC,NR,PT,1204183.0,1281981.0,1452535.0,1613535.0,1555275.0,1448564.0,1758538.0,1912789.0,963044.0,953391.0,1549860.0,1631750.0,1417186.0
A,WORLD,PROF,N_GE1,ACT_INAC,NR,RO,413298.0,504579.0,531248.0,677227.0,536825.0,631666.0,570006.0,622749.0,223163.0,393815.0,415741.0,406520.0,377974.0
A,WORLD,PROF,N_GE1,ACT_INAC,NR,SI,484706.0,420346.0,485691.0,519113.0,517326.0,537237.0,615746.0,607439.0,148257.0,413075.0,520803.0,770306.0,726626.0
A,WORLD,PROF,N_GE1,ACT_INAC,NR,SK,1197094.0,1161459.0,1354797.0,1387908.0,1507185.0,1648449.0,1683100.0,1850875.0,467015.0,385503.0,684372.0,861484.0,932525.0
A,WORLD,PROF,N_GE1,EDUC,NR,AT,200661.0,246043.0,304606.0,228957.0,288107.0,209525.0,191023.0,232796.0,134517.0,104911.0,243700.0,274995.0,345274.0
A,WORLD,PROF,N_GE1,EMP,NR,AT,3502873.0,3711198.0,3618027.0,3318519.0,3380413.0,3068011.0,2824719.0,3208290.0,1472040.0,1924777.0,3179508.0,3393294.0,3231390.0
A,WORLD,PROF,N_GE1,EMP,NR,EE,363226.0,413795.0,655767.0,612252.0,810645.0,682835.0,904896.0,759828.0,302121.0,322325.0,383510.0,620932.0,664691.0
A,WORLD,PROF,N_GE1,EMP,NR,ES,12758508.0,10382060.0,8746737.0,6679848.0,8205118.0,7522547.0,8134067.0,8214862.0,2754771.0,4326882.0,6031666.0,7996260.0,8244892.0
A,WORLD,PROF,N_GE1,EMP,NR,FI,5523808.0,5095672.0,4944396.0,4730560.0,5351626.0,5115763.0,4925155.0,5162851.0,2046775.0,1727992.0,3272260.0,3463074.0,2814178.0
A,WORLD,PROF,N_GE1,EMP,NR,LV,429945.0,421957.0,239974.0,241587.0,247945.0,238592.0,229180.0,252212.0,88378.0,114535.0,191419.0,282501.0,318703.0
A,WORLD,PROF,N_GE1,EMP,NR,NL,2021589.0,1940999.0,1868361.0,2119165.0,2192671.0,3119959.0,2951811.0,3478517.0,1359064.0,1219970.0,2528439.0,2859124.0,3326094.0
A,WORLD,PROF,N_GE1,EMP,NR,RO,91691.0,154480.0,147158.0,183146.0,136241.0,173684.0,176331.0,193212.0,80076.0,135905.0,112041.0,136228.0,105955.0
A,WORLD,PROF,N_GE1,INAC_OTH,NR,AT,213060.0,176784.0,185179.0,215629.0,194701.0,188354.0,153532.0,175884.0,78309.0,76808.0,244290.0,151403.0,201816.0
A,WORLD,PROF,N_GE1,INAC_OTH,NR,CY,261196.0,232670.0,224598.0,214821.0,255299.0,283878.0,258557.0,324725.0,96318.0,93040.0,193154.0,269755.0,262666.0
A,WORLD,PROF,N_GE1,INAC_OTH,NR,CZ,1452114.0,1671902.0,1250590.0,1087849.0,1458830.0,1401536.0,1394329.0,1338699.0,454810.0,570597.0,889048.0,1033668.0,963460.0
A,WORLD,PROF,N_GE1,INAC_OTH,NR,DE,47757995.0,41355380.0,39721086.0,37792654.0,42152657.0,41280965.0,42170810.0,40933351.0,19798527.0,21627122.0,29996240.0,34276919.0,36998211.0
A,WORLD,PROF,N_GE1,INAC_OTH,NR,EL,308833.0,421663.0,362747.0,362436.0,366251.0,292575.0,246759.0,391724.0,163750.0,159351.0,276632.0,237659.0,257513.0
A,WORLD,PROF,N_GE1,INAC_OTH,NR,FI,218875.0,120251.0,130881.0,176558.0,154014.0,160859.0,184207.0,186767.0,88461.0,91570.0,94501.0,161637.0,111761.0
A,WORLD,PROF,N_GE1,INAC_OTH,NR,FR,21840398.0,21347713.0,20356808.0,16046025.0,16396747.0,24601255.0,24114998.0,23213551.0,757967.0,903898.0,1344127.0,893751.0,773527.0
A,WORLD,PROF,N_GE1,INAC_OTH,NR,HU,935566.0,746350.0,757202.0,480315.0,499000.0,470072.0,464386.0,553043.0,314912.0,468312.0,831099.0,916044.0,1026424.0
A,WORLD,PROF,N_GE1,INAC_OTH,NR,IE,909327.0,996813.0,1155613.0,1163107.0,1314153.0,1176653.0,1320281.0,1438435.0,480296.0,319610.0,1015628.0,1298370.0,1857163.0
A,WORLD,PROF,N_GE1,INAC_OTH,NR,IT,9658192.0,5587136.0,8111560.0,6893583.0,6756808.0,5626256.0,8848384.0,7787532.0,2503056.0,2956510.0,3771352.0,4107940.0,3432674.0
A,WORLD,PROF,N_GE1,INAC_OTH,NR,LT,631130.0,655548.0,697362.0,726769.0,749400.0,771526.0,817278.0,875080.0,482089.0,577112.0,877311.0,988731.0,1069006.0
A,WORLD,PROF,N_GE1,INAC_OTH,NR,NL,95893.0,69693.0,76943.0,80210.0,38790.0,173809.0,140818.0,118746.0,185876.0,47595.0,58678.0,82990.0,108042.0
A,WORLD,PROF,N_GE1,INAC_OTH,NR,PL,6864346.0,5112044.0,2028682.0,2076310.0,2338232.0,2733580.0,2877895.0,2938131.0,1997458.0,2291202.0,2974248.0,3363097.0,3644584.0
A,WORLD,PROF,N_GE1,INAC_OTH,NR,PT,144107.0,323464.0,1452535.0,202682.0,195731.0,976401.0,229100.0,290609.0,132407.0,152090.0,209163.0,1626066.0,153159.0
A,WORLD,PROF,N_GE1,INAC_OTH,NR,RO,315221.0,341867.0,379060.0,480702.0,392848.0,454430.0,390837.0,424883.0,141803.0,253171.0,301732.0,270292.0,271117.0
A,WORLD,PROF,N_GE1,INAC_OTH,NR,SK,1197094.0,1161459.0,1354797.0,1387908.0,1507185.0,1648449.0,1683100.0,1850875.0,467015.0,385503.0,684372.0,861484.0,932525.0
A,WORLD,PROF,N_GE1,UNE,NR,ES,122356.0,168911.0,108805.0,234499.0,353606.0,269944.0,177384.0,170120.0,110336.0,128068.0,161954.0,204628.0,128947.0
A,WORLD,PROF,N_GE4,ACT_INAC,NR,AT,847919.0,834973.0,1055658.0,958322.0,997874.0,778895.0,740047.0,869276.0,443791.0,554456.0,857726.0,1117885.0,1062542.0
A,WORLD,PROF,N_GE4,ACT_INAC,NR,BE,1131890.0,444665.0,388603.0,382812.0,491025.0,396927.0,542387.0,516023.0,161033.0,245906.0,464589.0,445194.0,498282.0
A,WORLD,PROF,N_GE4,ACT_INAC,NR,CY,114508.0,116507.0,118708.0,101473.0,121235.0,133082.0,126122.0,140667.0,45839.0,58474.0,81473.0,131353.0,115021.0
A,WORLD,PROF,N_GE4,ACT_INAC,NR,CZ,297111.0,319335.0,284729.0,250002.0,243486.0,342279.0,315819.0,312425.0,110222.0,107007.0,185051.0,147097.0,183101.0
A,WORLD,PROF,N_GE4,ACT_INAC,NR,DE,11457330.0,10896023.0,11508951.0,10056764.0,11860108.0,10962349.0,11329862.0,10717530.0,4501472.0,7077214.0,8522349.0,10146563.0,9694585.0
A,WORLD,PROF,N_GE4,ACT_INAC,NR,EE,85197.0,126821.0,187543.0,204284.0,208736.0,163175.0,168249.0,174727.0,98510.0,95620.0,107655.0,158961.0,180123.0
A,WORLD,PROF,N_GE4,ACT_INAC,NR,EL,132490.0,172967.0,163566.0,137365.0,183724.0,137117.0,92736.0,199592.0,69766.0,62989.0,134724.0,97068.0,87470.0
A,WORLD,PROF,N_GE4,ACT_INAC,NR,ES,5699652.0,4283284.0,3368871.0,1694499.0,2313876.0,1994865.0,2204645.0,1955173.0,893435.0,1284738.0,1646567.0,2082811.0,2285077.0
A,WORLD,PROF,N_GE4,ACT_INAC,NR,FI,1004643.0,760369.0,784206.0,867918.0,1049309.0,905445.0,1080769.0,1594327.0,693266.0,531327.0,1121427.0,979425.0,892078.0
A,WORLD,PROF,N_GE4,ACT_INAC,NR,FR,6914003.0,6588283.0,6119461.0,4474388.0,4902542.0,6374051.0,6095688.0,6041048.0,4353764.0,4943203.0,5710365.0,4494843.0,6312222.0
A,WORLD,PROF,N_GE4,ACT_INAC,NR,HR,398937.0,456852.0,440192.0,310797.0,228490.0,368025.0,361374.0,255962.0,72445.0,135042.0,192849.0,236770.0,143499.0
A,WORLD,PROF,N_GE4,ACT_INAC,NR,HU,306487.0,146673.0,162851.0,171385.0,206480.0,168437.0,121387.0,184567.0,105952.0,176488.0,308728.0,347570.0,458488.0
A,WORLD,PROF,N_GE4,ACT_INAC,NR,IE,234702.0,215648.0,312953.0,245187.0,383331.0,292325.0,298149.0,376635.0,141418.0,73755.0,226504.0,322695.0,321837.0
A,WORLD,PROF,N_GE4,ACT_INAC,NR,IT,2039949.0,906903.0,1738675.0,1848877.0,1739915.0,1665302.0,2570841.0,2167669.0,707936.0,1197172.0,1221855.0,1231986.0,1032093.0
A,WORLD,PROF,N_GE4,ACT_INAC,NR,LT,193863.0,196617.0,207970.0,218870.0,232481.0,254082.0,272054.0,271963.0,115517.0,141192.0,310775.0,341583.0,406519.0
A,WORLD,PROF,N_GE4,ACT_INAC,NR,LU,74616.0,73413.0,79409.0,63790.0,42394.0,124409.0,107462.0,142165.0,81682.0,71470.0,124069.0,167599.0,169422.0
A,WORLD,PROF,N_GE4,ACT_INAC,NR,LV,180748.0,160856.0,80757.0,57034.0,85528.0,88310.0,81413.0,106756.0,32508.0,62689.0,65901.0,125587.0,115059.0
A,WORLD,PROF,N_GE4,ACT_INAC,NR,MT,31671.0,35304.0,37916.0,41159.0,21695.0,44892.0,50654.0,47057.0,27267.0,28544.0,32707.0,54834.0,50771.0
A,WORLD,PROF,N_GE4,ACT_INAC,NR,NL,450682.0,479549.0,493696.0,499520.0,583858.0,769571.0,753286.0,779196.0,417704.0,281400.0,727080.0,811717.0,979635.0
A,WORLD,PROF,N_GE4,ACT_INAC,NR,PL,2360880.0,1713572.0,803428.0,818706.0,873561.0,1049251.0,1092169.0,1122976.0,742737.0,915503.0,1245485.0,1267386.0,1376771.0
A,WORLD,PROF,N_GE4,ACT_INAC,NR,PT,361719.0,539945.0,363789.0,520537.0,432832.0,371242.0,522234.0,585302.0,230577.0,247358.0,403071.0,484035.0,457738.0
A,WORLD,PROF,N_GE4,ACT_INAC,NR,RO,376714.0,415418.0,429891.0,523356.0,391096.0,488234.0,484268.0,522378.0,188610.0,314175.0,348575.0,340251.0,341481.0
A,WORLD,PROF,N_GE4,ACT_INAC,NR,SI,142532.0,107436.0,105117.0,134051.0,167378.0,125695.0,167019.0,143461.0,40503.0,122300.0,167335.0,160934.0,152866.0
A,WORLD,PROF,N_GE4,EDUC,NR,AT,75444.0,60314.0,117279.0,127395.0,127228.0,95421.0,88594.0,100443.0,51492.0,49658.0,93419.0,143429.0,149241.0
A,WORLD,PROF,N_GE4,EMP,NR,AT,702856.0,701968.0,861987.0,765271.0,799669.0,608680.0,597574.0,713920.0,349734.0,468505.0,747612.0,937310.0,807521.0
A,WORLD,PROF,N_GE4,EMP,NR,EE,78792.0,116153.0,175400.0,180677.0,196699.0,150541.0,153866.0,150447.0,87687.0,82646.0,88243.0,150928.0,163080.0
A,WORLD,PROF,N_GE4,EMP,NR,ES,5571730.0,4128109.0,3263694.0,1543601.0,2032798.0,1821444.0,1946628.0,1855173.0,819411.0,1162750.0,1381379.0,1905760.0,2104509.0
A,WORLD,PROF,N_GE4,EMP,NR,FI,833920.0,664585.0,681178.0,769312.0,958014.0,759687.0,886700.0,1478148.0,558414.0,453328.0,1001961.0,863581.0,740413.0
A,WORLD,PROF,N_GE4,EMP,NR,LV,173777.0,160856.0,70602.0,57034.0,85528.0,88310.0,81413.0,106756.0,32508.0,62689.0,65901.0,125587.0,115059.0
A,WORLD,PROF,N_GE4,EMP,NR,NL,379016.0,428974.0,438167.0,452905.0,525097.0,669467.0,635879.0,660192.0,267144.0,237343.0,690168.0,752246.0,881520.0
A,WORLD,PROF,N_GE4,EMP,NR,RO,80472.0,117345.0,104173.0,134031.0,87490.0,123260.0,137340.0,151420.0,65465.0,97812.0,83541.0,105684.0,92515.0
A,WORLD,PROF,N_GE4,INAC_OTH,NR,CY,114508.0,116507.0,118708.0,101473.0,121235.0,133082.0,126122.0,140667.0,45839.0,58474.0,81473.0,131353.0,115021.0
A,WORLD,PROF,N_GE4,INAC_OTH,NR,CZ,297111.0,319335.0,284729.0,250002.0,243486.0,342279.0,315819.0,312425.0,110222.0,107007.0,185051.0,147097.0,183101.0
A,WORLD,PROF,N_GE4,INAC_OTH,NR,DE,11457330.0,10896023.0,11508951.0,10056764.0,11860108.0,10962349.0,11329862.0,10717530.0,4501472.0,7077214.0,8522349.0,10146563.0,9694585.0
A,WORLD,PROF,N_GE4,INAC_OTH,NR,EL,132490.0,172967.0,163566.0,137365.0,183724.0,137117.0,92736.0,199592.0,69766.0,62989.0,134724.0,97068.0,87470.0
A,WORLD,PROF,N_GE4,INAC_OTH,NR,FR,6914003.0,6588283.0,6119461.0,4474388.0,4902542.0,6374051.0,6095688.0,6041048.0,328261.0,193451.0,358152.0,328222.0,227091.0
A,WORLD,PROF,N_GE4,INAC_OTH,NR,HU,306487.0,146673.0,162851.0,152615.0,171392.0,152643.0,104570.0,170928.0,99513.0,176488.0,308728.0,347570.0,458488.0
A,WORLD,PROF,N_GE4,INAC_OTH,NR,IE,234702.0,215648.0,312953.0,245187.0,383331.0,292325.0,298149.0,376635.0,141418.0,73755.0,226504.0,322695.0,321837.0
A,WORLD,PROF,N_GE4,INAC_OTH,NR,IT,2039949.0,906903.0,1738675.0,1848877.0,1739915.0,1665302.0,2570841.0,2167669.0,707936.0,1197172.0,1221855.0,1231986.0,1032093.0
A,WORLD,PROF,N_GE4,INAC_OTH,NR,LT,193863.0,196617.0,207970.0,218870.0,232481.0,254082.0,272054.0,271963.0,115517.0,141192.0,310775.0,341583.0,406519.0
A,WORLD,PROF,N_GE4,INAC_OTH,NR,PL,2360880.0,1713572.0,803428.0,818706.0,873561.0,1049251.0,1092169.0,1122976.0,742737.0,915503.0,1245485.0,1267386.0,1376771.0
A,WORLD,PROF,N_GE4,INAC_OTH,NR,PT,70953.0,109393.0,363789.0,53080.0,64760.0,249052.0,67108.0,93774.0,20656.0,27142.0,39416.0,481239.0,27427.0
A,WORLD,PROF,N_GE4,INAC_OTH,NR,RO,294120.0,296198.0,322803.0,382637.0,302938.0,364238.0,344787.0,368333.0,121861.0,214048.0,265033.0,234568.0,248580.0
A,WORLD,TOTAL,N1-3,ACT_INAC,NR,AT,11668018.0,12364577.0,12633062.0,12034182.0,12980439.0,12690821.0,13099136.0,14084477.0,8895046.0,10351384.0,16774666.0,17143700.0,17177621.0
A,WORLD,TOTAL,N1-3,ACT_INAC,NR,BE,4710219.0,4969059.0,4896343.0,5971192.0,6366836.0,6527200.0,7057526.0,7659245.0,4040410.0,5688654.0,7516108.0,8272428.0,7700372.0
A,WORLD,TOTAL,N1-3,ACT_INAC,NR,BG,2167433.0,2178661.0,2196028.0,1660690.0,1866761.0,3054789.0,2747570.0,2691512.0,1327535.0,1787495.0,2296911.0,2491241.0,2932793.0
A,WORLD,TOTAL,N1-3,ACT_INAC,NR,CY,1379181.0,1167608.0,1216980.0,1352914.0,1431613.0,1553166.0,1717222.0,1850732.0,1583622.0,1697453.0,1719055.0,1733358.0,1762842.0
A,WORLD,TOTAL,N1-3,ACT_INAC,NR,CZ,20834411.0,19678829.0,20674834.0,18278990.0,20193175.0,22449650.0,21379671.0,20996562.0,13705126.0,15453419.0,19477215.0,15481381.0,16748801.0
A,WORLD,TOTAL,N1-3,ACT_INAC,NR,DE,135085385.0,132710587.0,122241732.0,132624449.0,134491239.0,124307084.0,132288580.0,132139044.0,80139812.0,94228781.0,103776118.0,118965277.0,132382101.0
A,WORLD,TOTAL,N1-3,ACT_INAC,NR,DK,20946658.0,23511764.0,23726689.0,24560339.0,21748573.0,17947165.0,10380281.0,17758943.0,13141882.0,10632847.0,11146232.0,10983739.0,15519086.0
A,WORLD,TOTAL,N1-3,ACT_INAC,NR,EE,2122067.0,2104535.0,3057620.0,2972208.0,3633592.0,3580824.0,5109432.0,3950768.0,2131533.0,2159350.0,2843756.0,3552578.0,3750909.0
A,WORLD,TOTAL,N1-3,ACT_INAC,NR,EL,2925597.0,1673758.0,1893109.0,1804818.0,1615614.0,1725581.0,1834352.0,1650126.0,1309512.0,1381403.0,1919074.0,1754259.0,1838837.0
A,WORLD,TOTAL,N1-3,ACT_INAC,NR,ES,93799099.0,91134033.0,88701486.0,96703572.0,102291611.0,108539025.0,109432008.0,107911243.0,54433777.0,78734559.0,93983310.0,98449874.0,100174929.0
A,WORLD,TOTAL,N1-3,ACT_INAC,NR,FI,30110225.0,29572554.0,28010913.0,28265881.0,28881267.0,29586465.0,27837147.0,26887426.0,17081648.0,21686944.0,21364770.0,20699194.0,22433151.0
A,WORLD,TOTAL,N1-3,ACT_INAC,NR,FR,120875622.0,119413281.0,119793684.0,105352539.0,103357673.0,123555564.0,121659903.0,121788159.0,90862234.0,116312655.0,133416173.0,143042594.0,141986770.0
A,WORLD,TOTAL,N1-3,ACT_INAC,NR,HR,5135685.0,5175353.0,4973509.0,3431632.0,2514237.0,2465590.0,2753939.0,3330154.0,1601442.0,1980284.0,2310388.0,3066616.0,3417841.0
A,WORLD,TOTAL,N1-3,ACT_INAC,NR,HU,12451398.0,10561086.0,11627852.0,12167002.0,12204452.0,12569254.0,12505827.0,12741722.0,6830742.0,7447951.0,10463696.0,10552418.0,10556705.0
A,WORLD,TOTAL,N1-3,ACT_INAC,NR,IE,7104956.0,7248360.0,7632977.0,7903399.0,8158894.0,8897249.0,10110294.0,10486824.0,5596203.0,4123386.0,11474851.0,11825608.0,16216523.0
A,WORLD,TOTAL,N1-3,ACT_INAC,NR,IT,33904566.0,24677926.0,28507499.0,26437310.0,30441442.0,28021642.0,35284787.0,30323947.0,15190881.0,14396957.0,20762440.0,19667198.0,17595054.0
A,WORLD,TOTAL,N1-3,ACT_INAC,NR,LT,2675308.0,2680164.0,2779120.0,2847605.0,2794086.0,2767973.0,2925271.0,3166250.0,2282044.0,2931644.0,3647671.0,4016785.0,4694352.0
A,WORLD,TOTAL,N1-3,ACT_INAC,NR,LU,713826.0,741443.0,848548.0,755685.0,618827.0,1043563.0,1167073.0,1213993.0,686915.0,781958.0,1161304.0,1414088.0,1334943.0
A,WORLD,TOTAL,N1-3,ACT_INAC,NR,LV,4032417.0,3360954.0,3313377.0,3227646.0,3386329.0,3235262.0,2951653.0,2826828.0,1326884.0,2223406.0,3103021.0,3263088.0,3555603.0
A,WORLD,TOTAL,N1-3,ACT_INAC,NR,MT,244173.0,256328.0,262071.0,274514.0,371814.0,386855.0,391486.0,410095.0,372657.0,400096.0,460906.0,612597.0,611635.0
A,WORLD,TOTAL,N1-3,ACT_INAC,NR,NL,24946210.0,22645963.0,22020587.0,21502854.0,21573712.0,22873490.0,21867030.0,23118680.0,15328666.0,24666509.0,21130021.0,22587794.0,23151548.0
A,WORLD,TOTAL,N1-3,ACT_INAC,NR,PL,29758248.0,27853492.0,25275706.0,26329597.0,28743888.0,30364051.0,31461718.0,32666752.0,23846104.0,28036788.0,32277457.0,33665433.0,34364777.0
A,WORLD,TOTAL,N1-3,ACT_INAC,NR,PT,9804118.0,9817036.0,10381870.0,10889313.0,11380917.0,12242503.0,12845579.0,14073044.0,8125299.0,9541223.0,12976639.0,13623628.0,12879908.0
A,WORLD,TOTAL,N1-3,ACT_INAC,NR,RO,9741316.0,10490260.0,10433168.0,10299897.0,10743199.0,11290714.0,11222831.0,11240897.0,7075450.0,10561316.0,10961188.0,12981087.0,12342830.0
A,WORLD,TOTAL,N1-3,ACT_INAC,NR,SI,2832616.0,2989737.0,2960418.0,2610506.0,2672641.0,3105339.0,3202814.0,3031149.0,1329486.0,3458342.0,3476148.0,5046796.0,5127351.0
A,WORLD,TOTAL,N1-3,ACT_INAC,NR,SK,3255258.0,3856133.0,4605784.0,4926617.0,6118345.0,7023976.0,7497252.0,8227050.0,3789899.0,3928089.0,6605445.0,7226342.0,7314437.0
A,WORLD,TOTAL,N1-3,EDUC,NR,AT,1162263.0,1416360.0,1288614.0,1012147.0,1354137.0,1215562.0,1307707.0,1492162.0,816460.0,1041429.0,1838143.0,1642778.0,1782591.0
A,WORLD,TOTAL,N1-3,EDUC,NR,EE,145602.0,198053.0,381382.0,234394.0,291119.0,366873.0,514249.0,382980.0,183261.0,217572.0,272436.0,334479.0,402536.0
A,WORLD,TOTAL,N1-3,EDUC,NR,ES,7798596.0,8065441.0,7167119.0,7442827.0,10000424.0,10974085.0,10595497.0,10140718.0,6955965.0,9656444.0,7774049.0,5746107.0,9150658.0
A,WORLD,TOTAL,N1-3,EDUC,NR,FI,4633114.0,4058645.0,3944947.0,4018926.0,3993191.0,3985163.0,4139715.0,3684675.0,2435321.0,3270569.0,2853841.0,2426681.0,2574022.0
A,WORLD,TOTAL,N1-3,EDUC,NR,LV,426494.0,324692.0,266180.0,217124.0,311979.0,229681.0,246018.0,213354.0,72855.0,211878.0,213741.0,219453.0,238814.0
A,WORLD,TOTAL,N1-3,EDUC,NR,NL,3124678.0,3395543.0,2971706.0,2750318.0,2872240.0,3277685.0,2695379.0,2688507.0,1869997.0,4056721.0,2874637.0,2915647.0,3126309.0
A,WORLD,TOTAL,N1-3,EDUC,NR,RO,1126355.0,990447.0,1061412.0,975700.0,983916.0,1115853.0,1083255.0,1056623.0,638885.0,1047367.0,1032595.0,2363907.0,2270870.0
A,WORLD,TOTAL,N1-3,EMP,NR,AT,8294627.0,8853272.0,9167537.0,8605701.0,9217153.0,9129771.0,9587062.0,9840991.0,6582407.0,7658653.0,12112388.0,12161059.0,11795599.0
A,WORLD,TOTAL,N1-3,EMP,NR,EE,1643327.0,1586691.0,2171408.0,2295729.0,2849441.0,2727605.0,3886866.0,2993255.0,1590012.0,1611978.0,2189879.0,2695099.0,2799882.0
A,WORLD,TOTAL,N1-3,EMP,NR,ES,58617564.0,55461079.0,54292971.0,60839098.0,64929025.0,68463127.0,70761352.0,68196745.0,33459755.0,49134233.0,63183277.0,68843801.0,65038988.0
A,WORLD,TOTAL,N1-3,EMP,NR,FI,19336486.0,19371651.0,17958168.0,17822600.0,18344427.0,19392251.0,17729055.0,17314497.0,11115991.0,13810813.0,14152128.0,13771320.0,14381775.0
A,WORLD,TOTAL,N1-3,EMP,NR,LV,2748601.0,2311140.0,2366262.0,2382039.0,2413730.0,2435444.0,2227262.0,2186903.0,1073009.0,1702491.0,2392556.0,2571839.0,2799031.0
A,WORLD,TOTAL,N1-3,EMP,NR,NL,14966972.0,13619360.0,13048639.0,13257097.0,13305178.0,14443278.0,14298043.0,14889704.0,10017481.0,15359483.0,13824065.0,15008350.0,15239047.0
A,WORLD,TOTAL,N1-3,EMP,NR,RO,6294193.0,7034122.0,7039870.0,6859129.0,7311566.0,7514463.0,7792446.0,7797871.0,5150317.0,7382221.0,7826429.0,8220715.0,7925955.0
A,WORLD,TOTAL,N1-3,INAC_OTH,NR,AT,2095860.0,1949880.0,2054680.0,2218724.0,2259438.0,2203976.0,2068130.0,2549303.0,1250839.0,1459377.0,2463079.0,3065891.0,3207945.0
A,WORLD,TOTAL,N1-3,INAC_OTH,NR,BE,4710219.0,4969059.0,4896343.0,5971192.0,6366836.0,6527200.0,7057526.0,7659245.0,4040410.0,998916.0,1285277.0,1465359.0,1236929.0
A,WORLD,TOTAL,N1-3,INAC_OTH,NR,BG,2167433.0,2178661.0,2196028.0,1660690.0,1866761.0,3054789.0,2747570.0,2691512.0,1327535.0,212387.0,249317.0,319159.0,394225.0
A,WORLD,TOTAL,N1-3,INAC_OTH,NR,CY,1379181.0,1167608.0,1216980.0,1352914.0,1431613.0,1553166.0,1717222.0,1850732.0,1583622.0,1697453.0,1719055.0,1733358.0,1762842.0
A,WORLD,TOTAL,N1-3,INAC_OTH,NR,CZ,20834411.0,19678829.0,20674834.0,18278990.0,20193175.0,22449650.0,21379671.0,20996562.0,13705126.0,15453419.0,19477215.0,15481381.0,16748801.0
A,WORLD,TOTAL,N1-3,INAC_OTH,NR,DE,135085385.0,132710587.0,122241732.0,132624449.0,134491239.0,124307084.0,132288580.0,132139044.0,80139812.0,94228781.0,103776118.0,118965277.0,132382101.0
A,WORLD,TOTAL,N1-3,INAC_OTH,NR,DK,20946658.0,23511764.0,23726689.0,24560339.0,21748573.0,17947165.0,10380281.0,2773602.0,2362760.0,1798477.0,2100947.0,2040029.0,2688576.0
A,WORLD,TOTAL,N1-3,INAC_OTH,NR,EE,224339.0,232280.0,393113.0,368010.0,415364.0,414174.0,563071.0,497629.0,251625.0,250695.0,291184.0,399509.0,431560.0
A,WORLD,TOTAL,N1-3,INAC_OTH,NR,EL,2925597.0,1673758.0,1893109.0,1804818.0,1615614.0,1725581.0,1834352.0,1650126.0,1309512.0,1381403.0,1919074.0,1754259.0,1838837.0
A,WORLD,TOTAL,N1-3,INAC_OTH,NR,ES,18954749.0,18534093.0,19617283.0,15862101.0,16796082.0,19049950.0,19572272.0,20870033.0,8815198.0,13121257.0,16555834.0,16701515.0,18693358.0
A,WORLD,TOTAL,N1-3,INAC_OTH,NR,FI,5350802.0,5173460.0,5044679.0,5226861.0,5326001.0,5196480.0,5266625.0,5055981.0,2842139.0,3769839.0,3842195.0,4009098.0,4704211.0
