freq,c_dest,purpose,duration,unit,geo	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 	2024 
A,NEU27_2020_FOR,TOTAL,N_GE1,NR,IE	: 	: 	: 	: 	: 	: 	: 	: 	6771914 	5707826 	17144075 	22519767 	24184689 
A,NEU27_2020_FOR,TOTAL,N_GE1,NR,IT	: 	: 	: 	: 	: 	: 	: 	: 	14025441 	13316050 	33216691 	32512499 	29879265 
A,NEU27_2020_FOR,TOTAL,N_GE1,NR,LT	: 	: 	: 	: 	: 	: 	: 	: 	1576637 	1894188 	5123574 	5879353 	6266967 
A,NEU27_2020_FOR,TOTAL,N_GE1,NR,LU	: 	: 	: 	: 	: 	: 	: 	: 	1490275 	2127846 	4335433 	5202700 	5769398 
A,NEU27_2020_FOR,TOTAL,N_GE1,NR,LV	: 	: 	: 	: 	: 	: 	: 	: 	960992 u	1718860 	2993407 	4469824 	3793458 
A,NEU27_2020_FOR,TOTAL,N_GE1,NR,MK	: 	: 	: 	: 	: 	: 	: 	: 	375821 	850953 	: 	: 	: 
A,NEU27_2020_FOR,TOTAL,N_GE1,NR,MT	: 	: 	: 	: 	: 	: 	: 	: 	607346 	623814 	1039994 	1471812 	2070538 
A,NEU27_2020_FOR,TOTAL,N_GE1,NR,NL	: 	: 	: 	: 	: 	: 	: 	: 	16194523 	18667864 	61624121 	69821306 	68848626 
A,NEU27_2020_FOR,TOTAL,N_GE1,NR,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	4872470 	17878128 	12630258 	15247809 
A,NEU27_2020_FOR,TOTAL,N_GE1,NR,PL	: 	: 	: 	: 	: 	: 	: 	: 	14665669 	17758527 	32600745 	36649283 	40517660 
A,NEU27_2020_FOR,TOTAL,N_GE1,NR,PT	: 	: 	: 	: 	: 	: 	: 	: 	2308838 	2760855 	6944002 	7800434 	8363865 
A,NEU27_2020_FOR,TOTAL,N_GE1,NR,RO	: 	: 	: 	: 	: 	: 	: 	: 	372462 u	1002801 	1431452 	2379759 	1691954 
A,NEU27_2020_FOR,TOTAL,N_GE1,NR,SE	: 	: 	: 	: 	: 	: 	: 	: 	14791693 	17700467 	26389599 	: 	59827436 
A,NEU27_2020_FOR,TOTAL,N_GE1,NR,SI	: 	: 	: 	: 	: 	: 	: 	: 	911819 u	2472035 	3843025 	5729023 	5990710 
A,NEU27_2020_FOR,TOTAL,N_GE1,NR,SK	: 	: 	: 	: 	: 	: 	: 	: 	691767 u	972236 u	3643685 	6887447 	8114624 
A,NEU27_2020_FOR,TOTAL,N_GE4,NR,AL	: 	: 	: 	: 	: 	: 	: 	: 	576565 	: 	: 	: 	: 
A,NEU27_2020_FOR,TOTAL,N_GE4,NR,AT	: 	: 	: 	: 	: 	: 	: 	: 	7139512 	9351421 	23818107 	31786626 	35890306 
A,NEU27_2020_FOR,TOTAL,N_GE4,NR,BE	: 	: 	: 	: 	: 	: 	: 	: 	11199997 	16085476 	26220145 	32290073 	43614948 
A,NEU27_2020_FOR,TOTAL,N_GE4,NR,BG	: 	: 	: 	: 	: 	: 	: 	: 	604071 u	529458 u	1740714 	1758507 	2458051 
A,NEU27_2020_FOR,TOTAL,N_GE4,NR,CH	: 	: 	: 	: 	: 	: 	: 	: 	14895000 	16423889 	24280870 	: 	: 
A,NEU27_2020_FOR,TOTAL,N_GE4,NR,CY	: 	: 	: 	: 	: 	: 	: 	: 	2427331 	1759754 u	3726462 	4630843 	5136809 
A,NEU27_2020_FOR,TOTAL,N_GE4,NR,CZ	: 	: 	: 	: 	: 	: 	: 	: 	1429492 u	5850193 	11899514 	13021116 	14747785 
A,NEU27_2020_FOR,TOTAL,N_GE4,NR,DE	: 	: 	: 	: 	: 	: 	: 	: 	69203679 	106723494 	242821807 	297497406 	334516455 
A,NEU27_2020_FOR,TOTAL,N_GE4,NR,DK	: 	: 	: 	: 	: 	: 	: 	: 	12833106 	5298612 	14521373 	17960882 	23597825 
A,NEU27_2020_FOR,TOTAL,N_GE4,NR,EA20	: 	: 	: 	: 	: 	: 	: 	: 	195468517 	240971877 	578121855 	709286641 	779621502 
A,NEU27_2020_FOR,TOTAL,N_GE4,NR,EE	: 	: 	: 	: 	: 	: 	: 	: 	1608777 	1797176 	2592863 	3598822 	4350701 
A,NEU27_2020_FOR,TOTAL,N_GE4,NR,EL	: 	: 	: 	: 	: 	: 	: 	: 	1657288 	1799561 	4176717 	4424687 	3960206 
A,NEU27_2020_FOR,TOTAL,N_GE4,NR,ES	: 	: 	: 	: 	: 	: 	: 	: 	16807749 	25491394 	58698813 	67011028 	75182223 
A,NEU27_2020_FOR,TOTAL,N_GE4,NR,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	241596655 	291115645 	669790625 	813661885 e	926485397 
A,NEU27_2020_FOR,TOTAL,N_GE4,NR,FI	: 	: 	: 	: 	: 	: 	: 	: 	10535073 	6666656 	14326529 	18614842 	19104651 
A,NEU27_2020_FOR,TOTAL,N_GE4,NR,FR	: 	: 	: 	: 	: 	: 	: 	: 	30685201 	21220089 	67028636 	93488843 	100818130 
A,NEU27_2020_FOR,TOTAL,N_GE4,NR,HR	: 	: 	: 	: 	: 	: 	: 	: 	1317571 	2182741 	2602788 	3825044 	4245626 
A,NEU27_2020_FOR,TOTAL,N_GE4,NR,HU	: 	: 	: 	: 	: 	: 	: 	: 	2731060 	3306273 	5306552 	7400825 	8117462 
A,NEU27_2020_FOR,TOTAL,N_GE4,NR,IE	: 	: 	: 	: 	: 	: 	: 	: 	5608640 	4660809 	13407807 	17760709 	18767889 
A,NEU27_2020_FOR,TOTAL,N_GE4,NR,IT	: 	: 	: 	: 	: 	: 	: 	: 	13751418 	12956053 	32141968 	31177600 	28870486 
A,NEU27_2020_FOR,TOTAL,N_GE4,NR,LT	: 	: 	: 	: 	: 	: 	: 	: 	1456711 	1815540 	4839663 	5628140 	6056891 
A,NEU27_2020_FOR,TOTAL,N_GE4,NR,LU	: 	: 	: 	: 	: 	: 	: 	: 	1424170 	2050733 	4140931 	4956763 	5454773 
A,NEU27_2020_FOR,TOTAL,N_GE4,NR,LV	: 	: 	: 	: 	: 	: 	: 	: 	914012 u	1697694 	2858522 	4278427 	3583326 
A,NEU27_2020_FOR,TOTAL,N_GE4,NR,MK	: 	: 	: 	: 	: 	: 	: 	: 	333766 	734699 	: 	: 	: 
A,NEU27_2020_FOR,TOTAL,N_GE4,NR,MT	: 	: 	: 	: 	: 	: 	: 	: 	558640 	594723 	986671 	1367261 	1959605 
A,NEU27_2020_FOR,TOTAL,N_GE4,NR,NL	: 	: 	: 	: 	: 	: 	: 	: 	15490959 	18301514 	60059708 	67952169 	67146634 
A,NEU27_2020_FOR,TOTAL,N_GE4,NR,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	4784752 	17125724 	11901267 	14435750 
A,NEU27_2020_FOR,TOTAL,N_GE4,NR,PL	: 	: 	: 	: 	: 	: 	: 	: 	14302570 	17567143 	32110146 	36020230 	39881001 
A,NEU27_2020_FOR,TOTAL,N_GE4,NR,PT	: 	: 	: 	: 	: 	: 	: 	: 	2161561 	2725837 	6734928 	7528737 	7971123 
A,NEU27_2020_FOR,TOTAL,N_GE4,NR,RO	: 	: 	: 	: 	: 	: 	: 	: 	341607 u	980417 	1361271 	2371373 	1659273 
A,NEU27_2020_FOR,TOTAL,N_GE4,NR,SE	: 	: 	: 	: 	: 	: 	: 	: 	13886232 	16611670 	24729200 	: 	56402497 
A,NEU27_2020_FOR,TOTAL,N_GE4,NR,SI	: 	: 	: 	: 	: 	: 	: 	: 	872229 u	2184691 	3362753 	4756391 	5029528 
A,NEU27_2020_FOR,TOTAL,N_GE4,NR,SK	: 	: 	: 	: 	: 	: 	: 	: 	: u	906522 u	3576039 	6712232 	7961191 
A,NL,PER,N1-3,NR,AT	: u	: u	: u	: u	134206 u	: u	242852 u	147910 u	: u	: u	192125 u	223628 	227210 
A,NL,PER,N1-3,NR,BE	1019788 	1246757 	1348796 	1263898 	2289682 	1654737 b	1663770 	1879439 	762114 	815010 	1672693 	2123775 	2155813 
A,NL,PER,N1-3,NR,BG	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: u	: u
A,NL,PER,N1-3,NR,CH	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 
A,NL,PER,N1-3,NR,CY	: 	: u	: u	: 	: 	: 	: u	: u	: u	: 	: u	: u	: u
A,NL,PER,N1-3,NR,CZ	: 	: u	: u	: u	: u	: u	: u	: u	: 	: 	: u	: u	: u
A,NL,PER,N1-3,NR,DE	3645689 	4764214 	4894116 	5147809 	8563233 	5598152 	6160495 	8317028 	3958593 u	3636992 	5358691 	6773472 	8000396 
A,NL,PER,N1-3,NR,DK	: u	: u	: u	245401 u	234749 u	264683 u	: u	: u	: u	: u	: u	: u	: u
A,NL,PER,N1-3,NR,EA20	39233427 	36849852 	36407834 	35094875 	39983640 	36590030 	36411063 	39229048 	27662703 	41115332 	34184610 	37442664 	39518710 
A,NL,PER,N1-3,NR,EE	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u
A,NL,PER,N1-3,NR,EL	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,NL,PER,N1-3,NR,ES	140263 u	100145 u	137147 u	251831 bu	: u	168238 u	354861 u	454839 	: u	: u	: u	245274 u	295483 u
A,NL,PER,N1-3,NR,EU27_2020	39582381 e	37166610 e	36808519 	35604289 	40469938 	37165921 	37053460 	39773968 	27782608 	41330508 	34548826 	37825928 e	40047722 
A,NL,PER,N1-3,NR,FI	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: u	: u	: u
A,NL,PER,N1-3,NR,FR	665751 	565367 	592098 	559784 	627086 	739957 	675723 	794216 	: u	410035 u	798877 	946043 	674038 
A,NL,PER,N1-3,NR,HR	: 	: u	: u	: u	: u	: u	: u	: u	: 	: 	: u	: u	: u
A,NL,PER,N1-3,NR,HU	17319 u	: u	: u	: u	41020 u	64945 u	63083 u	80212 u	: u	: u	29143 u	42361 u	143818 
A,NL,PER,N1-3,NR,IE	78045 u	91793 u	102033 u	109041 u	113372 u	231151 	243337 	221381 	76733 	: u	301450 u	: u	393276 u
A,NL,PER,N1-3,NR,IT	: u	: u	: 	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u
A,NL,PER,N1-3,NR,LT	: u	: u	: u	12222 u	: u	15281 u	14234 u	15186 u	: u	8736 u	: u	: u	12139 u
A,NL,PER,N1-3,NR,LU	57756 	62515 	97475 	76375 	89815 	110733 	118265 	158246 	83697 	107204 	147585 	212328 	149888 
A,NL,PER,N1-3,NR,LV	: 	: u	: 	: u	: u	: u	: 	: u	: 	: u	: u	: u	: u
A,NL,PER,N1-3,NR,ME	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 
A,NL,PER,N1-3,NR,MK	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 
A,NL,PER,N1-3,NR,MT	: u	3614 u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,NL,PER,N1-3,NR,NL	33326859 b	29652370 	29020721 	27375257 	27726435 	27596634 	26544692 	26902639 	22453765 	35954806 	25347264 	26247913 	27172911 
A,NL,PER,N1-3,NR,NO	: 	: u	: u	: u	: u	: u	: u	: 	: 	: 	: u	: u	: u
A,NL,PER,N1-3,NR,PL	: u	: u	88027 b	61234 	69071 	98304 	65150 	39056 	57008 u	61037 	78149 	70794 u	95688 
A,NL,PER,N1-3,NR,PT	: 	: u	: u	: u	: u	: u	: u	: u	: u	: u	39396 u	67934 u	65192 u
A,NL,PER,N1-3,NR,RO	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: u	: 
A,NL,PER,N1-3,NR,SE	: 	: 	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u
A,NL,PER,N1-3,NR,SI	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u
A,NL,PER,N1-3,NR,SK	: u	: 	: 	: 	: 	: 	: u	: u	: 	: u	: u	: u	: u
A,NL,PER,N1-3,NR,UK	1720479 	1984054 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,NL,PER,N_GE1,NR,AT	381847 u	479234 u	448752 u	647231 	634967 	704114 	904287 	979317 	307843 u	: u	536013 	1185208 	886663 
A,NL,PER,N_GE1,NR,BE	2375897 	2269930 	2995195 	2485459 	4146587 	3370257 b	3749391 	4419682 	2145772 	1925325 	4345687 	4917963 	4316494 
A,NL,PER,N_GE1,NR,BG	: u	: 	: u	: 	: 	: u	: u	: u	: u	: 	: u	: u	: u
A,NL,PER,N_GE1,NR,CH	: u	1660669 u	1062662 u	1047022 u	1231840 u	2029805 	1856035 u	1093564 u	: u	: u	1689043 u	: 	: 
A,NL,PER,N_GE1,NR,CY	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	384485 u	228618 u
A,NL,PER,N_GE1,NR,CZ	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,NL,PER,N_GE1,NR,DE	15082800 	25722941 	21047790 	20422452 	28525171 	24756047 	31988270 	35593887 	21368524 	16599511 	29039226 	34797490 	34911695 
A,NL,PER,N_GE1,NR,DK	544387 u	796173 bu	616938 u	600289 u	486273 u	613545 u	274185 u	754052 u	: u	: u	: u	406803 u	895669 u
A,NL,PER,N_GE1,NR,EA20	129919819 	139639828 	122357932 	121579979 	135393815 	132991690 	142798817 	151082235 	117364632 	137808705 	125770072 	135845746 	125156284 
A,NL,PER,N_GE1,NR,EE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,NL,PER,N_GE1,NR,EL	: u	: u	406292 u	103124 u	59808 u	162059 u	194163 u	329905 	: u	: u	77443 u	459419 u	241250 u
A,NL,PER,N_GE1,NR,ES	1677447 	1300587 	1413646 	1752001 b	1602830 	2175685 	2542671 	1786048 	539543 u	460560 u	1179961 	1204607 	1505833 
A,NL,PER,N_GE1,NR,EU27_2020	132870909 e	142679946 e	127115528 	125466470 	138989023 	138428694 	149841672 	159028892 	120263191 	140864288 	131660659 	142736016 e	133935169 
A,NL,PER,N_GE1,NR,FI	: u	: u	: u	379246 u	: u	: u	: u	471768 u	: u	: u	710421 u	1322566 u	: u
A,NL,PER,N_GE1,NR,FR	1932446 	2061426 	2857075 	2705382 	2270074 	2168403 	2142663 	3799547 	1035751 u	879396 u	3526104 	2985968 	2813422 
A,NL,PER,N_GE1,NR,HR	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,NL,PER,N_GE1,NR,HU	724886 	604964 	649178 	813327 	770239 	692970 	928100 	740346 	208769 	181508 	783069 	961146 	1497134 
A,NL,PER,N_GE1,NR,IE	441322 	242486 	706240 	404820 	554368 	756485 	584968 	1106014 	182400 	: u	906359 	: u	848512 u
A,NL,PER,N_GE1,NR,IT	448474 u	10185049 u	: u	: u	: u	: u	3061398 u	2692797 u	: u	: u	: u	: u	: u
A,NL,PER,N_GE1,NR,LT	76310 	58448 	96314 	57148 	83089 	139657 	147424 	271202 	107023 	43234 	149099 	187967 	320720 
A,NL,PER,N_GE1,NR,LU	181439 	221102 	238449 	228616 	276153 	386125 	319578 	361253 	315976 	344392 	439032 	535095 	442073 
A,NL,PER,N_GE1,NR,LV	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,NL,PER,N_GE1,NR,ME	: 	: 	: 	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 
A,NL,PER,N_GE1,NR,MK	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 
A,NL,PER,N_GE1,NR,MT	41047 	43431 	51741 bu	40204 u	77466 	70969 u	87178 	94293 	: u	: u	41754 u	53973 u	39897 u
A,NL,PER,N_GE1,NR,NL	106035696 b	95564428 	91219727 	91669250 	95254981 	96168244 	95747372 	97650116 	90556390 	115991909 	83299809 	85776817 	75841724 
A,NL,PER,N_GE1,NR,NO	: 	465592 u	329574 u	399264 u	368945 u	522424 u	714761 u	: 	: 	: u	674357 u	557474 u	418717 u
A,NL,PER,N_GE1,NR,PL	1097190 u	841032 u	2761261 b	1388325 	1635824 	2019032 	2818086 	5163855 	2359537 	1916564 	3113428 	3927094 	3445885 
A,NL,PER,N_GE1,NR,PT	: u	: u	81960 u	139802 u	89122 u	154217 u	280523 	211926 u	: u	195079 u	256394 	294725 	280469 
A,NL,PER,N_GE1,NR,RO	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u	: u	: u	: u
A,NL,PER,N_GE1,NR,RS	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 
A,NL,PER,N_GE1,NR,SE	: 	: 	517041 u	929393 u	495907 u	1784592 u	2675836 u	967990 u	: u	: u	: u	: 	: u
A,NL,PER,N_GE1,NR,SI	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u
A,NL,PER,N_GE1,NR,SK	: u	: 	: 	: 	: u	: u	: u	: u	: 	: u	: u	: u	: u
A,NL,PER,N_GE1,NR,UK	6277772 	6333640 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,NL,PER,N_GE4,NR,AT	295840 u	345054 u	367631 u	536657 u	500761 u	587384 u	661435 u	831407 u	: u	: u	343888 u	961580 	659454 
A,NL,PER,N_GE4,NR,BE	1356109 	1023173 	1646398 	1221561 	1856905 	1715520 b	2085620 	2540243 	1383658 	1110316 	2672994 	2794187 	2160682 
A,NL,PER,N_GE4,NR,BG	: u	: 	: u	: 	: 	: u	: u	: u	: u	: 	: u	: 	: u
A,NL,PER,N_GE4,NR,CH	: u	: u	875556 u	: u	1043729 u	1778572 u	1496748 u	887440 u	: u	: u	1504170 u	: 	: 
A,NL,PER,N_GE4,NR,CY	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	368642 u	: u
A,NL,PER,N_GE4,NR,CZ	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,NL,PER,N_GE4,NR,DE	11437112 	20958727 	16153675 	15274643 	19961938 	19157895 	25827774 	27276858 	17409930 	12962519 	23680535 	28024018 	26911299 
A,NL,PER,N_GE4,NR,DK	: u	: u	: u	: u	: u	: u	: u	557452 u	: u	: u	: u	: u	: u
A,NL,PER,N_GE4,NR,EA20	90686392 	102789975 	85950098 	86485104 	95410175 	96401659 	106387754 	111853188 	89701929 	96693374 	91585462 	98403082 	85637574 
A,NL,PER,N_GE4,NR,EE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,NL,PER,N_GE4,NR,EL	: u	: u	404894 u	102074 u	: u	146465 u	190577 u	314458 u	: u	: u	: u	453405 u	233392 u
A,NL,PER,N_GE4,NR,ES	1537184 	1200442 	1276500 	1500170 b	1532559 	2007447 	2187810 	1331209 	: u	351084 u	988751 u	959333 	1210350 
A,NL,PER,N_GE4,NR,EU27_2020	93288528 e	105513337 e	90307009 	89862181 	98519085 	101262774 	112788212 	119254925 	92480584 	99533781 	97111833 	104910089 e	93887447 
A,NL,PER,N_GE4,NR,FI	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	682876 u	: u	: u
A,NL,PER,N_GE4,NR,FR	1266696 	1496059 	2264977 	2145599 	1642988 	1428446 	1466940 	3005330 	840648 u	: u	2727227 	2039925 	2139383 
A,NL,PER,N_GE4,NR,HR	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,NL,PER,N_GE4,NR,HU	707567 	595864 	644850 	792287 	729219 	628025 	865017 	660134 	183519 	180682 	753926 	918785 	1353316 
A,NL,PER,N_GE4,NR,IE	363277 u	150693 u	604206 u	295778 u	440996 	525334 	341631 u	884633 	105666 u	: u	: u	: u	: u
A,NL,PER,N_GE4,NR,IT	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,NL,PER,N_GE4,NR,LT	74962 	55019 u	90424 	44927 	74891 	124376 	133191 	256017 	103714 	34498 u	143760 	174957 	308582 
A,NL,PER,N_GE4,NR,LU	123682 	158587 	140973 	152241 	186337 	275392 	201313 	203007 	232280 	237188 	291446 	322766 	292185 
A,NL,PER,N_GE4,NR,LV	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,NL,PER,N_GE4,NR,ME	: 	: 	: 	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 
A,NL,PER,N_GE4,NR,MK	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 
A,NL,PER,N_GE4,NR,MT	38455 	39817 	: u	36149 u	69290 u	64543 u	75075 u	85059 	: u	: u	40375 u	47999 u	34466 u
A,NL,PER,N_GE4,NR,NL	72708836 b	65912058 	62199005 	64293992 	67528546 	68571610 	69202680 	70747478 	68102625 	80037103 	57952546 	59528904 	48668813 
A,NL,PER,N_GE4,NR,NO	: 	403098 u	: u	: u	: u	: u	: u	: 	: 	: u	563158 u	: u	: u
A,NL,PER,N_GE4,NR,PL	1038000 u	778546 u	2673234 b	1327091 	1566753 	1920728 	2752936 	5124799 	2302529 	1855527 	3035279 	3856300 	3350197 
A,NL,PER,N_GE4,NR,PT	: u	: u	: u	104139 u	: u	: u	241076 u	185903 u	: u	176788 u	216997 	226791 	215277 u
A,NL,PER,N_GE4,NR,RO	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u	: u	: 	: u
A,NL,PER,N_GE4,NR,RS	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 
A,NL,PER,N_GE4,NR,SE	: 	: 	: u	774468 u	: u	: u	2350473 u	: u	: u	: u	: u	: 	: u
A,NL,PER,N_GE4,NR,SI	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u
A,NL,PER,N_GE4,NR,SK	: 	: 	: 	: 	: u	: u	: u	: u	: 	: u	: u	: u	: u
A,NL,PER,N_GE4,NR,UK	4557293 	4349586 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,NL,PER_VFR,N1-3,NR,AT	: u	: u	: u	: u	: 	: u	: u	: u	: u	: u	: u	94104 u	: u
A,NL,PER_VFR,N1-3,NR,BE	: u	56602 u	90289 	125781 	202480 u	150814 bu	182922 	269882 	139339 u	207401 	123749 u	285541 	266438 
A,NL,PER_VFR,N1-3,NR,CH	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u	: 	: 
A,NL,PER_VFR,N1-3,NR,CZ	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 
A,NL,PER_VFR,N1-3,NR,DE	: u	1882361 u	1719714 u	: u	: u	1057801 u	: u	1302576 u	: u	: u	: u	: u	: u
A,NL,PER_VFR,N1-3,NR,DK	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,NL,PER_VFR,N1-3,NR,EA20	17536194 	15926257 	14473163 	12563598 	11873977 	15294098 	13587817 	13163319 	9668455 	12069338 	6505891 	8057885 	8133526 
A,NL,PER_VFR,N1-3,NR,EE	: 	: u	: u	: u	: u	: u	: u	: 	: 	: u	: 	: u	: u
A,NL,PER_VFR,N1-3,NR,EL	: u	: 	: 	: 	: 	: u	: 	: 	: u	: 	: 	: u	: u
A,NL,PER_VFR,N1-3,NR,ES	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,NL,PER_VFR,N1-3,NR,EU27_2020	17652806 e	15976210 e	14634268 	12792001 	12083037 	15594519 	13712238 	13384512 	9747123 	12124586 	6717542 	8265911 e	8238456 
A,NL,PER_VFR,N1-3,NR,FI	: u	: 	: u	: 	: 	: u	: 	: 	: 	: 	: u	: u	: u
A,NL,PER_VFR,N1-3,NR,FR	173161 u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,NL,PER_VFR,N1-3,NR,HR	: 	: 	: 	: 	: 	: 	: u	: u	: 	: 	: 	: u	: 
A,NL,PER_VFR,N1-3,NR,HU	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u
A,NL,PER_VFR,N1-3,NR,IE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: 	: u
A,NL,PER_VFR,N1-3,NR,IT	: 	: u	: 	: 	: 	: 	: 	: u	: 	: 	: u	: 	: 
A,NL,PER_VFR,N1-3,NR,LT	: u	: u	: u	8776 u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,NL,PER_VFR,N1-3,NR,LU	15397 u	19663 u	17162 u	: u	19826 u	35513 u	33039 u	33126 u	35334 u	42906 	38636 	61211 	43112 
A,NL,PER_VFR,N1-3,NR,LV	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: u	: u
A,NL,PER_VFR,N1-3,NR,MT	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: u
A,NL,PER_VFR,N1-3,NR,NL	15965712 b	13741207 	12397364 	11364799 	10512030 	13785480 	12429374 	11163002 	8529027 	11062202 	5422961 	5688177 	6762953 
A,NL,PER_VFR,N1-3,NR,NO	: 	: 	: u	: 	: u	: 	: u	: 	: 	: 	: u	: u	: 
A,NL,PER_VFR,N1-3,NR,PL	: 	: 	: u	21346 u	31365 u	55320 	35341 u	17276 u	43651 u	44825 u	39767 u	30289 u	36873 u
A,NL,PER_VFR,N1-3,NR,PT	: 	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u
A,NL,PER_VFR,N1-3,NR,SE	: 	: 	: u	: u	: 	: u	: u	: u	: 	: 	: u	: 	: 
A,NL,PER_VFR,N1-3,NR,SI	: 	: 	: 	: 	: 	: 	: u	: 	: 	: u	: u	: 	: u
A,NL,PER_VFR,N1-3,NR,SK	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: u	: u	: u
A,NL,PER_VFR,N1-3,NR,UK	335871 	374505 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,NL,PER_VFR,N_GE1,NR,AT	: u	: u	: u	: u	: u	: u	435334 u	: u	: u	: u	: u	344807 u	334073 u
A,NL,PER_VFR,N_GE1,NR,BE	: u	71199 u	122834 	197607 	353614 	295740 bu	344513 	552169 	218441 	342584 	277938 u	605885 	374096 
A,NL,PER_VFR,N_GE1,NR,BG	: u	: 	: u	: 	: 	: u	: u	: u	: u	: 	: u	: 	: 
A,NL,PER_VFR,N_GE1,NR,CH	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 
A,NL,PER_VFR,N_GE1,NR,CY	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: 	: u	: u
A,NL,PER_VFR,N_GE1,NR,CZ	: u	: u	: u	: u	: u	: u	: 	: u	: 	: u	: u	: 	: u
A,NL,PER_VFR,N_GE1,NR,DE	2277814 u	2756854 u	3908680 u	1773137 u	2844109 u	1918119 u	2971198 u	2040277 u	: u	3285987 u	: u	3120973 u	2266868 u
A,NL,PER_VFR,N_GE1,NR,DK	: u	: u	: u	239957 u	232517 u	: u	: u	: u	: u	: u	: u	: u	: u
A,NL,PER_VFR,N_GE1,NR,EA20	33738364 	29994129 	28202453 	22750880 	23709241 	32505700 	32405776 	27446864 	17916544 	22825107 	14035120 	16900193 	14937615 
A,NL,PER_VFR,N_GE1,NR,EE	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u
A,NL,PER_VFR,N_GE1,NR,EL	: u	: u	: u	: u	: u	103642 u	: u	: u	: u	: u	: u	56366 u	: u
A,NL,PER_VFR,N_GE1,NR,ES	918644 	699971 	714590 	529668 bu	485478 u	1006710 u	671198 u	627846 u	: u	: u	658863 u	549910 u	437170 u
